source	metaedge	target
Disease::DOID:8778	DdG	Gene::744
Disease::DOID:332	DdG	Gene::5536
Disease::DOID:1612	DdG	Gene::6595
Disease::DOID:0050156	DdG	Gene::8809
Disease::DOID:1793	DdG	Gene::57678
Disease::DOID:0050156	DdG	Gene::84612
Disease::DOID:0050742	DdG	Gene::80206
Disease::DOID:263	DdG	Gene::1800
Disease::DOID:14227	DdG	Gene::389690
Disease::DOID:3083	DdG	Gene::53339
Disease::DOID:9206	DdG	Gene::9551
Disease::DOID:9008	DdG	Gene::51228
Disease::DOID:2986	DdG	Gene::23014
Disease::DOID:3083	DdG	Gene::1767
Disease::DOID:2394	DdG	Gene::145946
Disease::DOID:635	DdG	Gene::9397
Disease::DOID:2531	DdG	Gene::90523
Disease::DOID:9970	DdG	Gene::23344
Disease::DOID:332	DdG	Gene::85409
Disease::DOID:9008	DdG	Gene::51094
Disease::DOID:5419	DdG	Gene::653464
Disease::DOID:12365	DdG	Gene::7569
Disease::DOID:3083	DdG	Gene::375775
Disease::DOID:5419	DdG	Gene::23420
Disease::DOID:1793	DdG	Gene::4589
Disease::DOID:0050156	DdG	Gene::92346
Disease::DOID:13223	DdG	Gene::57513
Disease::DOID:263	DdG	Gene::132
Disease::DOID:0050742	DdG	Gene::55915
Disease::DOID:1324	DdG	Gene::10845
Disease::DOID:9206	DdG	Gene::51101
Disease::DOID:0050741	DdG	Gene::8612
Disease::DOID:3083	DdG	Gene::79170
Disease::DOID:1612	DdG	Gene::55529
Disease::DOID:418	DdG	Gene::54883
Disease::DOID:0050741	DdG	Gene::3396
Disease::DOID:7148	DdG	Gene::10629
Disease::DOID:10652	DdG	Gene::622
Disease::DOID:8893	DdG	Gene::51062
Disease::DOID:7693	DdG	Gene::6604
Disease::DOID:8893	DdG	Gene::28971
Disease::DOID:14227	DdG	Gene::80279
Disease::DOID:0050742	DdG	Gene::9665
Disease::DOID:9206	DdG	Gene::79073
Disease::DOID:0050742	DdG	Gene::57530
Disease::DOID:9206	DdG	Gene::29929
Disease::DOID:3393	DdG	Gene::23567
Disease::DOID:7147	DdG	Gene::388228
Disease::DOID:1793	DdG	Gene::5612
Disease::DOID:10652	DdG	Gene::1778
Disease::DOID:5419	DdG	Gene::54539
Disease::DOID:10652	DdG	Gene::327
Disease::DOID:11612	DdG	Gene::24147
Disease::DOID:5419	DdG	Gene::55794
Disease::DOID:332	DdG	Gene::100506164
Disease::DOID:2986	DdG	Gene::3475
Disease::DOID:8577	DdG	Gene::387263
Disease::DOID:8893	DdG	Gene::2308
Disease::DOID:1793	DdG	Gene::25875
Disease::DOID:8893	DdG	Gene::9284
Disease::DOID:2394	DdG	Gene::6617
Disease::DOID:1612	DdG	Gene::2098
Disease::DOID:13223	DdG	Gene::6615
Disease::DOID:7148	DdG	Gene::55186
Disease::DOID:12365	DdG	Gene::221443
Disease::DOID:2986	DdG	Gene::51696
Disease::DOID:8778	DdG	Gene::6138
Disease::DOID:14330	DdG	Gene::518
Disease::DOID:7147	DdG	Gene::9918
Disease::DOID:332	DdG	Gene::10898
Disease::DOID:0050156	DdG	Gene::5802
Disease::DOID:1324	DdG	Gene::23175
Disease::DOID:332	DdG	Gene::438
Disease::DOID:5419	DdG	Gene::11083
Disease::DOID:219	DdG	Gene::10163
Disease::DOID:10652	DdG	Gene::91298
Disease::DOID:13223	DdG	Gene::26468
Disease::DOID:14227	DdG	Gene::4957
Disease::DOID:418	DdG	Gene::6598
Disease::DOID:2394	DdG	Gene::8515
Disease::DOID:10763	DdG	Gene::100132399
Disease::DOID:9008	DdG	Gene::55636
Disease::DOID:8893	DdG	Gene::81557
Disease::DOID:2394	DdG	Gene::65078
Disease::DOID:10652	DdG	Gene::1558
Disease::DOID:2394	DdG	Gene::2822
Disease::DOID:10652	DdG	Gene::51027
Disease::DOID:9970	DdG	Gene::389333
Disease::DOID:7147	DdG	Gene::163033
Disease::DOID:418	DdG	Gene::54732
Disease::DOID:14330	DdG	Gene::63935
Disease::DOID:14227	DdG	Gene::2912
Disease::DOID:635	DdG	Gene::6711
Disease::DOID:986	DdG	Gene::27158
Disease::DOID:10283	DdG	Gene::54987
Disease::DOID:9206	DdG	Gene::4051
Disease::DOID:12365	DdG	Gene::79740
Disease::DOID:5419	DdG	Gene::388228
Disease::DOID:7693	DdG	Gene::291
Disease::DOID:9008	DdG	Gene::3684
Disease::DOID:11612	DdG	Gene::376497
Disease::DOID:332	DdG	Gene::3476
Disease::DOID:9206	DdG	Gene::56950
Disease::DOID:0050741	DdG	Gene::51260
Disease::DOID:14330	DdG	Gene::55486
Disease::DOID:1793	DdG	Gene::10202
Disease::DOID:3083	DdG	Gene::9987
Disease::DOID:3083	DdG	Gene::4697
Disease::DOID:9008	DdG	Gene::84187
Disease::DOID:7148	DdG	Gene::7832
Disease::DOID:12365	DdG	Gene::10965
Disease::DOID:12365	DdG	Gene::87178
Disease::DOID:1909	DdG	Gene::4287
Disease::DOID:13223	DdG	Gene::2823
Disease::DOID:1324	DdG	Gene::718
Disease::DOID:14227	DdG	Gene::284274
Disease::DOID:8577	DdG	Gene::7465
Disease::DOID:8893	DdG	Gene::6711
Disease::DOID:263	DdG	Gene::1298
Disease::DOID:986	DdG	Gene::8495
Disease::DOID:8893	DdG	Gene::2018
Disease::DOID:986	DdG	Gene::3694
Disease::DOID:9206	DdG	Gene::23002
Disease::DOID:14330	DdG	Gene::23136
Disease::DOID:219	DdG	Gene::4717
Disease::DOID:418	DdG	Gene::8864
Disease::DOID:7147	DdG	Gene::375484
Disease::DOID:8778	DdG	Gene::125115
Disease::DOID:418	DdG	Gene::4063
Disease::DOID:8577	DdG	Gene::51196
Disease::DOID:332	DdG	Gene::7405
Disease::DOID:3083	DdG	Gene::2775
Disease::DOID:1612	DdG	Gene::90293
Disease::DOID:11612	DdG	Gene::64975
Disease::DOID:7693	DdG	Gene::6419
Disease::DOID:8577	DdG	Gene::2981
Disease::DOID:0050741	DdG	Gene::81573
Disease::DOID:2531	DdG	Gene::8099
Disease::DOID:2531	DdG	Gene::79870
Disease::DOID:1909	DdG	Gene::6279
Disease::DOID:8893	DdG	Gene::65982
Disease::DOID:10652	DdG	Gene::1345
Disease::DOID:3083	DdG	Gene::220988
Disease::DOID:12365	DdG	Gene::4437
Disease::DOID:332	DdG	Gene::10389
Disease::DOID:1324	DdG	Gene::3071
Disease::DOID:986	DdG	Gene::5836
Disease::DOID:635	DdG	Gene::8450
Disease::DOID:13223	DdG	Gene::6892
Disease::DOID:418	DdG	Gene::9814
Disease::DOID:14330	DdG	Gene::7965
Disease::DOID:2531	DdG	Gene::3359
Disease::DOID:14330	DdG	Gene::60488
Disease::DOID:332	DdG	Gene::84258
Disease::DOID:9206	DdG	Gene::317749
Disease::DOID:14227	DdG	Gene::79729
Disease::DOID:2394	DdG	Gene::85360
Disease::DOID:263	DdG	Gene::51250
Disease::DOID:0050742	DdG	Gene::255231
Disease::DOID:7148	DdG	Gene::6192
Disease::DOID:5419	DdG	Gene::921
Disease::DOID:7693	DdG	Gene::8987
Disease::DOID:9008	DdG	Gene::27
Disease::DOID:5419	DdG	Gene::7517
Disease::DOID:986	DdG	Gene::79674
Disease::DOID:9206	DdG	Gene::10749
Disease::DOID:332	DdG	Gene::782
Disease::DOID:635	DdG	Gene::10957
Disease::DOID:14330	DdG	Gene::902
Disease::DOID:2986	DdG	Gene::10763
Disease::DOID:332	DdG	Gene::9858
Disease::DOID:12365	DdG	Gene::219749
Disease::DOID:14227	DdG	Gene::341032
Disease::DOID:1612	DdG	Gene::23235
Disease::DOID:9008	DdG	Gene::80776
Disease::DOID:263	DdG	Gene::8309
Disease::DOID:635	DdG	Gene::79652
Disease::DOID:7693	DdG	Gene::389763
Disease::DOID:8577	DdG	Gene::334
Disease::DOID:5419	DdG	Gene::5905
Disease::DOID:14227	DdG	Gene::10585
Disease::DOID:986	DdG	Gene::7168
Disease::DOID:986	DdG	Gene::8745
Disease::DOID:263	DdG	Gene::79789
Disease::DOID:8893	DdG	Gene::6138
Disease::DOID:0050156	DdG	Gene::90780
Disease::DOID:8577	DdG	Gene::619279
Disease::DOID:12365	DdG	Gene::87769
Disease::DOID:219	DdG	Gene::23239
Disease::DOID:418	DdG	Gene::4200
Disease::DOID:0050742	DdG	Gene::50937
Disease::DOID:11612	DdG	Gene::170690
Disease::DOID:7693	DdG	Gene::10891
Disease::DOID:635	DdG	Gene::23236
Disease::DOID:7693	DdG	Gene::112817
Disease::DOID:986	DdG	Gene::342184
Disease::DOID:3083	DdG	Gene::84239
Disease::DOID:1612	DdG	Gene::221061
Disease::DOID:5419	DdG	Gene::124512
Disease::DOID:3083	DdG	Gene::3996
Disease::DOID:1909	DdG	Gene::2709
Disease::DOID:2531	DdG	Gene::91851
Disease::DOID:2531	DdG	Gene::11278
Disease::DOID:13223	DdG	Gene::113878
Disease::DOID:1612	DdG	Gene::23731
Disease::DOID:7148	DdG	Gene::1946
Disease::DOID:2986	DdG	Gene::81875
Disease::DOID:2986	DdG	Gene::55750
Disease::DOID:7693	DdG	Gene::80319
Disease::DOID:12365	DdG	Gene::166012
Disease::DOID:13223	DdG	Gene::54900
Disease::DOID:0050156	DdG	Gene::84920
Disease::DOID:8778	DdG	Gene::2547
Disease::DOID:418	DdG	Gene::55573
Disease::DOID:14330	DdG	Gene::60314
Disease::DOID:9008	DdG	Gene::80005
Disease::DOID:1909	DdG	Gene::6317
Disease::DOID:9206	DdG	Gene::2737
Disease::DOID:9008	DdG	Gene::4793
Disease::DOID:0050156	DdG	Gene::7690
Disease::DOID:263	DdG	Gene::5243
Disease::DOID:7148	DdG	Gene::23710
Disease::DOID:1612	DdG	Gene::6191
Disease::DOID:8778	DdG	Gene::90594
Disease::DOID:1324	DdG	Gene::84690
Disease::DOID:12849	DdG	Gene::6818
Disease::DOID:8778	DdG	Gene::93323
Disease::DOID:14227	DdG	Gene::10856
Disease::DOID:2394	DdG	Gene::55066
Disease::DOID:14330	DdG	Gene::65018
Disease::DOID:8893	DdG	Gene::22902
Disease::DOID:13223	DdG	Gene::2771
Disease::DOID:635	DdG	Gene::2313
Disease::DOID:3083	DdG	Gene::6442
Disease::DOID:0050742	DdG	Gene::55286
Disease::DOID:2531	DdG	Gene::55274
Disease::DOID:2986	DdG	Gene::9451
Disease::DOID:12365	DdG	Gene::84678
Disease::DOID:824	DdG	Gene::27152
Disease::DOID:8778	DdG	Gene::343
Disease::DOID:1909	DdG	Gene::51322
Disease::DOID:7148	DdG	Gene::22836
Disease::DOID:635	DdG	Gene::3899
Disease::DOID:0050742	DdG	Gene::25975
Disease::DOID:10283	DdG	Gene::10114
Disease::DOID:635	DdG	Gene::51185
Disease::DOID:8577	DdG	Gene::55667
Disease::DOID:0050156	DdG	Gene::7432
Disease::DOID:219	DdG	Gene::2354
Disease::DOID:2986	DdG	Gene::3949
Disease::DOID:635	DdG	Gene::3559
Disease::DOID:8778	DdG	Gene::10329
Disease::DOID:263	DdG	Gene::64902
Disease::DOID:13223	DdG	Gene::25966
Disease::DOID:635	DdG	Gene::596
Disease::DOID:10652	DdG	Gene::1408
Disease::DOID:8778	DdG	Gene::91746
Disease::DOID:0050742	DdG	Gene::3021
Disease::DOID:7148	DdG	Gene::3843
Disease::DOID:219	DdG	Gene::11005
Disease::DOID:9008	DdG	Gene::123872
Disease::DOID:8577	DdG	Gene::473
Disease::DOID:1324	DdG	Gene::60436
Disease::DOID:14227	DdG	Gene::54777
Disease::DOID:7148	DdG	Gene::328
Disease::DOID:5419	DdG	Gene::79574
Disease::DOID:418	DdG	Gene::728642
Disease::DOID:1612	DdG	Gene::4223
Disease::DOID:9008	DdG	Gene::80223
Disease::DOID:14330	DdG	Gene::25941
Disease::DOID:14330	DdG	Gene::10653
Disease::DOID:1909	DdG	Gene::57152
Disease::DOID:0050742	DdG	Gene::23493
Disease::DOID:1793	DdG	Gene::3945
Disease::DOID:1909	DdG	Gene::6342
Disease::DOID:14330	DdG	Gene::80775
Disease::DOID:1909	DdG	Gene::1238
Disease::DOID:219	DdG	Gene::55340
Disease::DOID:986	DdG	Gene::51742
Disease::DOID:332	DdG	Gene::84057
Disease::DOID:5419	DdG	Gene::664
Disease::DOID:11612	DdG	Gene::149499
Disease::DOID:10652	DdG	Gene::375
Disease::DOID:7147	DdG	Gene::9219
Disease::DOID:14227	DdG	Gene::84960
Disease::DOID:5419	DdG	Gene::129401
Disease::DOID:263	DdG	Gene::622
Disease::DOID:219	DdG	Gene::7803
Disease::DOID:12365	DdG	Gene::7802
Disease::DOID:418	DdG	Gene::79071
Disease::DOID:8577	DdG	Gene::5264
Disease::DOID:219	DdG	Gene::23387
Disease::DOID:0050156	DdG	Gene::10516
Disease::DOID:9206	DdG	Gene::2289
Disease::DOID:1324	DdG	Gene::23517
Disease::DOID:263	DdG	Gene::92737
Disease::DOID:8893	DdG	Gene::463
Disease::DOID:0050742	DdG	Gene::147495
Disease::DOID:418	DdG	Gene::53838
Disease::DOID:0050156	DdG	Gene::23037
Disease::DOID:11612	DdG	Gene::4234
Disease::DOID:332	DdG	Gene::29979
Disease::DOID:3083	DdG	Gene::23097
Disease::DOID:7148	DdG	Gene::392
Disease::DOID:8893	DdG	Gene::29904
Disease::DOID:9008	DdG	Gene::3557
Disease::DOID:0050742	DdG	Gene::1298
Disease::DOID:2986	DdG	Gene::1983
Disease::DOID:10652	DdG	Gene::26052
Disease::DOID:11612	DdG	Gene::6189
Disease::DOID:5419	DdG	Gene::53
Disease::DOID:11612	DdG	Gene::140901
Disease::DOID:0050742	DdG	Gene::79019
Disease::DOID:0050741	DdG	Gene::10785
Disease::DOID:219	DdG	Gene::8516
Disease::DOID:8893	DdG	Gene::6256
Disease::DOID:219	DdG	Gene::473
Disease::DOID:2986	DdG	Gene::7043
Disease::DOID:1612	DdG	Gene::201134
Disease::DOID:0050742	DdG	Gene::10363
Disease::DOID:1909	DdG	Gene::10497
Disease::DOID:1793	DdG	Gene::114900
Disease::DOID:9008	DdG	Gene::116039
Disease::DOID:10652	DdG	Gene::28
Disease::DOID:219	DdG	Gene::5257
Disease::DOID:9008	DdG	Gene::3720
Disease::DOID:1909	DdG	Gene::10874
Disease::DOID:7148	DdG	Gene::10362
Disease::DOID:7693	DdG	Gene::285331
Disease::DOID:8577	DdG	Gene::10128
Disease::DOID:8577	DdG	Gene::549
Disease::DOID:9206	DdG	Gene::1198
Disease::DOID:5419	DdG	Gene::4722
Disease::DOID:8577	DdG	Gene::51447
Disease::DOID:12365	DdG	Gene::6124
Disease::DOID:8577	DdG	Gene::57628
Disease::DOID:0050742	DdG	Gene::55198
Disease::DOID:7693	DdG	Gene::56255
Disease::DOID:263	DdG	Gene::51
Disease::DOID:0050156	DdG	Gene::1964
Disease::DOID:14330	DdG	Gene::9890
Disease::DOID:8778	DdG	Gene::84503
Disease::DOID:418	DdG	Gene::1731
Disease::DOID:1612	DdG	Gene::116159
Disease::DOID:0050741	DdG	Gene::203562
Disease::DOID:219	DdG	Gene::9153
Disease::DOID:11612	DdG	Gene::9532
Disease::DOID:263	DdG	Gene::624
Disease::DOID:9970	DdG	Gene::9194
Disease::DOID:986	DdG	Gene::22876
Disease::DOID:10652	DdG	Gene::57172
Disease::DOID:2986	DdG	Gene::4783
Disease::DOID:332	DdG	Gene::140873
Disease::DOID:9008	DdG	Gene::23765
Disease::DOID:8778	DdG	Gene::6432
Disease::DOID:1612	DdG	Gene::93986
Disease::DOID:9008	DdG	Gene::51278
Disease::DOID:0050742	DdG	Gene::3012
Disease::DOID:8778	DdG	Gene::5204
Disease::DOID:5419	DdG	Gene::51020
Disease::DOID:0050156	DdG	Gene::3575
Disease::DOID:0050741	DdG	Gene::7978
Disease::DOID:0050156	DdG	Gene::5324
Disease::DOID:9206	DdG	Gene::55760
Disease::DOID:8893	DdG	Gene::10660
Disease::DOID:2394	DdG	Gene::24146
Disease::DOID:9206	DdG	Gene::5052
Disease::DOID:263	DdG	Gene::10904
Disease::DOID:3083	DdG	Gene::6165
Disease::DOID:0050742	DdG	Gene::388780
Disease::DOID:332	DdG	Gene::84964
Disease::DOID:7693	DdG	Gene::333926
Disease::DOID:0050156	DdG	Gene::4118
Disease::DOID:14227	DdG	Gene::339976
Disease::DOID:11612	DdG	Gene::3236
Disease::DOID:8778	DdG	Gene::80108
Disease::DOID:10763	DdG	Gene::9057
Disease::DOID:7148	DdG	Gene::55970
Disease::DOID:8893	DdG	Gene::8874
Disease::DOID:263	DdG	Gene::316
Disease::DOID:219	DdG	Gene::3248
Disease::DOID:219	DdG	Gene::5997
Disease::DOID:0050156	DdG	Gene::664
Disease::DOID:11612	DdG	Gene::144608
Disease::DOID:14227	DdG	Gene::55466
Disease::DOID:635	DdG	Gene::5921
Disease::DOID:1612	DdG	Gene::5627
Disease::DOID:14330	DdG	Gene::100287932
Disease::DOID:332	DdG	Gene::79842
Disease::DOID:13223	DdG	Gene::3300
Disease::DOID:13223	DdG	Gene::1687
Disease::DOID:7693	DdG	Gene::23266
Disease::DOID:635	DdG	Gene::23527
Disease::DOID:986	DdG	Gene::5507
Disease::DOID:13223	DdG	Gene::3782
Disease::DOID:2394	DdG	Gene::5037
Disease::DOID:8577	DdG	Gene::1376
Disease::DOID:418	DdG	Gene::55734
Disease::DOID:986	DdG	Gene::9510
Disease::DOID:418	DdG	Gene::79140
Disease::DOID:14227	DdG	Gene::984
Disease::DOID:1324	DdG	Gene::83890
Disease::DOID:13223	DdG	Gene::56994
Disease::DOID:0050156	DdG	Gene::5464
Disease::DOID:8577	DdG	Gene::171425
Disease::DOID:3083	DdG	Gene::7568
Disease::DOID:3083	DdG	Gene::51659
Disease::DOID:8893	DdG	Gene::5494
Disease::DOID:635	DdG	Gene::4249
Disease::DOID:7693	DdG	Gene::2307
Disease::DOID:986	DdG	Gene::7965
Disease::DOID:14227	DdG	Gene::10665
Disease::DOID:1324	DdG	Gene::6607
Disease::DOID:13223	DdG	Gene::183
Disease::DOID:13223	DdG	Gene::3212
Disease::DOID:7148	DdG	Gene::10949
Disease::DOID:7693	DdG	Gene::112942
Disease::DOID:986	DdG	Gene::29099
Disease::DOID:0050742	DdG	Gene::2272
Disease::DOID:0050741	DdG	Gene::54726
Disease::DOID:0050742	DdG	Gene::645745
Disease::DOID:8778	DdG	Gene::288
Disease::DOID:1909	DdG	Gene::4886
Disease::DOID:219	DdG	Gene::10602
Disease::DOID:7148	DdG	Gene::51307
Disease::DOID:635	DdG	Gene::178
Disease::DOID:986	DdG	Gene::84705
Disease::DOID:263	DdG	Gene::144193
Disease::DOID:14330	DdG	Gene::8766
Disease::DOID:7148	DdG	Gene::8874
Disease::DOID:1909	DdG	Gene::360
Disease::DOID:7147	DdG	Gene::913
Disease::DOID:0050156	DdG	Gene::2035
Disease::DOID:9206	DdG	Gene::9550
Disease::DOID:0050156	DdG	Gene::79762
Disease::DOID:418	DdG	Gene::10632
Disease::DOID:418	DdG	Gene::1613
Disease::DOID:5419	DdG	Gene::282618
Disease::DOID:10652	DdG	Gene::10576
Disease::DOID:8577	DdG	Gene::55081
Disease::DOID:9008	DdG	Gene::476
Disease::DOID:7147	DdG	Gene::23061
Disease::DOID:7693	DdG	Gene::10947
Disease::DOID:2531	DdG	Gene::10327
Disease::DOID:263	DdG	Gene::10565
Disease::DOID:7693	DdG	Gene::256309
Disease::DOID:14330	DdG	Gene::51143
Disease::DOID:14330	DdG	Gene::55353
Disease::DOID:418	DdG	Gene::26207
Disease::DOID:332	DdG	Gene::25893
Disease::DOID:263	DdG	Gene::57685
Disease::DOID:1909	DdG	Gene::27185
Disease::DOID:12365	DdG	Gene::27250
Disease::DOID:332	DdG	Gene::94059
Disease::DOID:2986	DdG	Gene::4791
Disease::DOID:14330	DdG	Gene::81689
Disease::DOID:418	DdG	Gene::5885
Disease::DOID:219	DdG	Gene::65018
Disease::DOID:3393	DdG	Gene::83694
Disease::DOID:1793	DdG	Gene::84465
Disease::DOID:1324	DdG	Gene::200845
Disease::DOID:13223	DdG	Gene::79618
Disease::DOID:13223	DdG	Gene::5922
Disease::DOID:2394	DdG	Gene::728492
Disease::DOID:2394	DdG	Gene::84140
Disease::DOID:7148	DdG	Gene::8662
Disease::DOID:5419	DdG	Gene::161247
Disease::DOID:1793	DdG	Gene::83552
Disease::DOID:418	DdG	Gene::3275
Disease::DOID:0050156	DdG	Gene::64750
Disease::DOID:11612	DdG	Gene::3651
Disease::DOID:824	DdG	Gene::26960
Disease::DOID:3083	DdG	Gene::727897
Disease::DOID:7693	DdG	Gene::255783
Disease::DOID:263	DdG	Gene::1409
Disease::DOID:14330	DdG	Gene::5700
Disease::DOID:12365	DdG	Gene::344561
Disease::DOID:9008	DdG	Gene::64398
Disease::DOID:11612	DdG	Gene::51123
Disease::DOID:2986	DdG	Gene::81558
Disease::DOID:0050156	DdG	Gene::25904
Disease::DOID:263	DdG	Gene::51161
Disease::DOID:9008	DdG	Gene::4357
Disease::DOID:219	DdG	Gene::5742
Disease::DOID:1909	DdG	Gene::51696
Disease::DOID:12365	DdG	Gene::3275
Disease::DOID:8778	DdG	Gene::79841
Disease::DOID:219	DdG	Gene::11212
Disease::DOID:12365	DdG	Gene::219875
Disease::DOID:9206	DdG	Gene::63874
Disease::DOID:1793	DdG	Gene::783
Disease::DOID:7148	DdG	Gene::7704
Disease::DOID:332	DdG	Gene::273
Disease::DOID:0050742	DdG	Gene::55600
Disease::DOID:219	DdG	Gene::2139
Disease::DOID:12365	DdG	Gene::1117
Disease::DOID:1909	DdG	Gene::84068
Disease::DOID:12365	DdG	Gene::376497
Disease::DOID:0050741	DdG	Gene::7549
Disease::DOID:8577	DdG	Gene::26022
Disease::DOID:8778	DdG	Gene::3199
Disease::DOID:1324	DdG	Gene::4065
Disease::DOID:418	DdG	Gene::8721
Disease::DOID:7693	DdG	Gene::79875
Disease::DOID:986	DdG	Gene::4670
Disease::DOID:219	DdG	Gene::5595
Disease::DOID:14227	DdG	Gene::10881
Disease::DOID:8778	DdG	Gene::27335
Disease::DOID:0050742	DdG	Gene::3176
Disease::DOID:418	DdG	Gene::2067
Disease::DOID:2986	DdG	Gene::5732
Disease::DOID:8893	DdG	Gene::26064
Disease::DOID:219	DdG	Gene::23673
Disease::DOID:2394	DdG	Gene::55634
Disease::DOID:0050741	DdG	Gene::7059
Disease::DOID:2531	DdG	Gene::9306
Disease::DOID:986	DdG	Gene::23135
Disease::DOID:332	DdG	Gene::157777
Disease::DOID:9206	DdG	Gene::79781
Disease::DOID:635	DdG	Gene::6228
Disease::DOID:332	DdG	Gene::9980
Disease::DOID:3083	DdG	Gene::222663
Disease::DOID:7148	DdG	Gene::9984
Disease::DOID:3083	DdG	Gene::140870
Disease::DOID:14330	DdG	Gene::23168
Disease::DOID:14330	DdG	Gene::11127
Disease::DOID:8778	DdG	Gene::55837
Disease::DOID:14227	DdG	Gene::132141
Disease::DOID:5419	DdG	Gene::4729
Disease::DOID:219	DdG	Gene::64762
Disease::DOID:635	DdG	Gene::6691
Disease::DOID:8778	DdG	Gene::3094
Disease::DOID:1909	DdG	Gene::2625
Disease::DOID:2531	DdG	Gene::50810
Disease::DOID:11612	DdG	Gene::10197
Disease::DOID:0050156	DdG	Gene::26061
Disease::DOID:0050156	DdG	Gene::91574
Disease::DOID:2394	DdG	Gene::3444
Disease::DOID:263	DdG	Gene::10157
Disease::DOID:7693	DdG	Gene::84167
Disease::DOID:2531	DdG	Gene::57144
Disease::DOID:2531	DdG	Gene::7441
Disease::DOID:2394	DdG	Gene::10075
Disease::DOID:9008	DdG	Gene::1523
Disease::DOID:5419	DdG	Gene::80349
Disease::DOID:418	DdG	Gene::2542
Disease::DOID:7148	DdG	Gene::201501
Disease::DOID:418	DdG	Gene::5051
Disease::DOID:263	DdG	Gene::284
Disease::DOID:3083	DdG	Gene::283208
Disease::DOID:635	DdG	Gene::6879
Disease::DOID:12365	DdG	Gene::112487
Disease::DOID:418	DdG	Gene::6191
Disease::DOID:2986	DdG	Gene::57018
Disease::DOID:14227	DdG	Gene::5036
Disease::DOID:12365	DdG	Gene::2272
Disease::DOID:263	DdG	Gene::66002
Disease::DOID:11612	DdG	Gene::54936
Disease::DOID:8893	DdG	Gene::653464
Disease::DOID:10652	DdG	Gene::10059
Disease::DOID:332	DdG	Gene::64428
Disease::DOID:14330	DdG	Gene::5824
Disease::DOID:8778	DdG	Gene::5094
Disease::DOID:7693	DdG	Gene::7306
Disease::DOID:3083	DdG	Gene::1387
Disease::DOID:1686	DdG	Gene::221692
Disease::DOID:635	DdG	Gene::6146
Disease::DOID:1612	DdG	Gene::51076
Disease::DOID:2531	DdG	Gene::126069
Disease::DOID:8778	DdG	Gene::23350
Disease::DOID:0050742	DdG	Gene::93082
Disease::DOID:7148	DdG	Gene::6046
Disease::DOID:635	DdG	Gene::3707
Disease::DOID:8778	DdG	Gene::128061
Disease::DOID:263	DdG	Gene::9870
Disease::DOID:14330	DdG	Gene::6636
Disease::DOID:0050156	DdG	Gene::10207
Disease::DOID:1793	DdG	Gene::55437
Disease::DOID:7148	DdG	Gene::7919
Disease::DOID:9008	DdG	Gene::23135
Disease::DOID:635	DdG	Gene::23353
Disease::DOID:824	DdG	Gene::23469
Disease::DOID:418	DdG	Gene::151903
Disease::DOID:1324	DdG	Gene::55205
Disease::DOID:11612	DdG	Gene::23192
Disease::DOID:418	DdG	Gene::23185
Disease::DOID:5419	DdG	Gene::4277
Disease::DOID:0050742	DdG	Gene::53832
Disease::DOID:14330	DdG	Gene::10096
Disease::DOID:9206	DdG	Gene::11047
Disease::DOID:8778	DdG	Gene::5217
Disease::DOID:1612	DdG	Gene::8611
Disease::DOID:3083	DdG	Gene::43
Disease::DOID:3083	DdG	Gene::80206
Disease::DOID:986	DdG	Gene::27232
Disease::DOID:7693	DdG	Gene::9706
Disease::DOID:0050156	DdG	Gene::55086
Disease::DOID:824	DdG	Gene::84085
Disease::DOID:332	DdG	Gene::79042
Disease::DOID:9206	DdG	Gene::7294
Disease::DOID:8893	DdG	Gene::162073
Disease::DOID:7148	DdG	Gene::138715
Disease::DOID:10652	DdG	Gene::60496
Disease::DOID:0050742	DdG	Gene::7555
Disease::DOID:0050742	DdG	Gene::493861
Disease::DOID:2986	DdG	Gene::5155
Disease::DOID:418	DdG	Gene::60489
Disease::DOID:8778	DdG	Gene::9162
Disease::DOID:10763	DdG	Gene::26094
Disease::DOID:9008	DdG	Gene::51673
Disease::DOID:11612	DdG	Gene::3009
Disease::DOID:263	DdG	Gene::8314
Disease::DOID:2986	DdG	Gene::57862
