drugbank_id	name	cas_num	type	disease	MeSHID
DB01409	Tiotropium	186691-13-4	small molecule	bronchospasm	"MESH:D001986	BERN:107363701"
DB01409	Tiotropium	186691-13-4	small molecule	copd	"OMIM:606963	MESH:D029424	BERN:107376801"
DB01409	Tiotropium	186691-13-4	small molecule	copd	"OMIM:606963	MESH:D029424	BERN:107376801"
DB01409	Tiotropium	186691-13-4	small molecule	copd	"OMIM:606963	MESH:D029424	BERN:107376801"
DB01409	Tiotropium	186691-13-4	small molecule	bronchospasm	"MESH:D001986	BERN:107363701"
DB01409	Tiotropium	186691-13-4	small molecule	copd	"OMIM:606963	MESH:D029424	BERN:107376801"
DB01409	Tiotropium	186691-13-4	small molecule	copd	"OMIM:606963	MESH:D029424	BERN:107376801"
DB01409	Tiotropium	186691-13-4	small molecule	asthma	"OMIM:600807	MESH:D001249	BERN:106971701"
DB01409	Tiotropium	186691-13-4	small molecule	bronchospasm	"MESH:D001986	BERN:107363701"
DB01409	Tiotropium	186691-13-4	small molecule	copd	"OMIM:606963	MESH:D029424	BERN:107376801"
DB01409	Tiotropium	186691-13-4	small molecule	copd	"OMIM:606963	MESH:D029424	BERN:107376801"
DB01409	Tiotropium	186691-13-4	small molecule	asthma	"OMIM:600807	MESH:D001249	BERN:106971701"
DB01410	Ciclesonide	126544-47-6	small molecule	nasal symptoms	"MESH:D009668	BERN:258092601"
DB01410	Ciclesonide	126544-47-6	small molecule	seasonal and perennial allergic rhinitis	"MESH:D006255	MESH:D012221	BERN:107284401	BERN:107277801"
DB01412	Theobromine	83-67-0	small molecule	fatigue	"MESH:D005221	BERN:267005501"
DB01412	Theobromine	83-67-0	small molecule	orthostatic hypotension	"MESH:D007024	BERN:261046701"
DB01413	Cefepime	88040-23-7	small molecule	pneumonia	"MESH:D011014	BERN:106971201"
DB01413	Cefepime	88040-23-7	small molecule	streptococcus pneumonia	
DB01413	Cefepime	88040-23-7	small molecule	bacteremia	"MESH:D016470	BERN:257186701"
DB01413	Cefepime	88040-23-7	small molecule	febrile neutropenic	"MESH:D064147	BERN:106998901"
DB01413	Cefepime	88040-23-7	small molecule	urinary tract infections	"MESH:D014552	BERN:106986701"
DB01413	Cefepime	88040-23-7	small molecule	pyelonephritis	"MESH:D011704	BERN:106910701"
DB01413	Cefepime	88040-23-7	small molecule	klebsiella pneumonia	
DB01413	Cefepime	88040-23-7	small molecule	klebsiella pneumonia	
DB01413	Cefepime	88040-23-7	small molecule	bacteremia	"MESH:D016470	BERN:257186701"
DB01413	Cefepime	88040-23-7	small molecule	skin and skin structure infections	"MESH:D013207	BERN:107507801"
DB01413	Cefepime	88040-23-7	small molecule	intra-abdominal infections	"MESH:D059413	BERN:107450101"
DB01413	Cefepime	88040-23-7	small molecule	klebsiella pneumonia	
DB01414	Cefacetrile	10206-21-0	small molecule	gram-positive and gram-negative bacterial infections	"MESH:D016908	MESH:D016905	BERN:107465601	BERN:107498301"
DB01415	Ceftibuten	97519-39-6	small molecule	bacterial exacerbations of chronic bronchitis	BERN:107515001
DB01415	Ceftibuten	97519-39-6	small molecule	abecb	CUI-less
DB01415	Ceftibuten	97519-39-6	small molecule	bacterial otitis media	"MESH:D010033	OMIM:166760	BERN:106982401"
DB01415	Ceftibuten	97519-39-6	small molecule	pharyngitis	"MESH:D010612	BERN:106922001"
DB01415	Ceftibuten	97519-39-6	small molecule	tonsilitis	"MESH:D014069	BERN:256361001"
DB01418	Acenocoumarol	152-72-7	small molecule	thromboembolic diseases	"MESH:D013923	BERN:254272701"
DB01418	Acenocoumarol	152-72-7	small molecule	cerebral embolism	"MESH:D020766	BERN:107355601"
DB01418	Acenocoumarol	152-72-7	small molecule	deep vein thrombosis	"MESH:D020246	BERN:106989101"
DB01418	Acenocoumarol	152-72-7	small molecule	pulmonary embolism	"MESH:D011655	BERN:106987401"
DB01418	Acenocoumarol	152-72-7	small molecule	thromboembolism	"MESH:D013923	BERN:254272701"
DB01418	Acenocoumarol	152-72-7	small molecule	infarction	"MESH:D007238	BERN:2068001"
DB01418	Acenocoumarol	152-72-7	small molecule	ischemic attacks	"MESH:D002546	BERN:107353901"
DB01418	Acenocoumarol	152-72-7	small molecule	deep vein thrombosis	"MESH:D020246	BERN:106989101"
DB01418	Acenocoumarol	152-72-7	small molecule	myocardial infarction	"MESH:D009203	OMIM:608446	BERN:106971801"
DB01420	Testosterone propionate	57-85-2	small molecule	androgen deficiency	BERN:260403701
DB01420	Testosterone propionate	57-85-2	small molecule	hypogonadism	"MESH:D007006	BERN:106984801"
DB01420	Testosterone propionate	57-85-2	small molecule	andropause	CUI-less
DB01421	Paromomycin	7542-37-2	small molecule	acute and chronic intestinal amebiasis	BERN:256112201
DB01421	Paromomycin	7542-37-2	small molecule	extraintestinal amebiasis	"MESH:D004749	BERN:107415501"
DB01421	Paromomycin	7542-37-2	small molecule	hepatic coma	"MESH:D006501	BERN:107000101"
DB01424	Aminophenazone	58-15-1	small molecule	rheumatism	"MESH:D012216	BERN:256511201"
DB01424	Aminophenazone	58-15-1	small molecule	neuritis	"MESH:D020424	BERN:107492001"
DB01425	Alizapride	59338-93-1	small molecule	nausea and vomiting	"MESH:D009325	MESH:D014839	BERN:263161801	BERN:260970901"
DB01425	Alizapride	59338-93-1	small molecule	nausea and vomiting	"MESH:D009325	MESH:D014839	BERN:263161801	BERN:260970901"
DB01427	Amrinone	60719-84-8	small molecule	congestive heart failure	"MESH:D006333	BERN:106966101"
DB01430	Almitrine	27469-53-0	small molecule	chronic obstructive pulmonary disease	"OMIM:606963	MESH:D029424	BERN:107376801"
DB01431	Allylestrenol	432-60-0	small molecule	miscarriage	"MESH:D000022	BERN:107384701"
DB01431	Allylestrenol	432-60-0	small molecule	benign prostatic hyperplasia	"MESH:D011470	BERN:106981701"
DB01432	Cholestyramine	11041-12-6	small molecule	hypercholesterolemia	"MESH:D006937	BERN:256192501"
DB01432	Cholestyramine	11041-12-6	small molecule	pruritus	"MESH:D011537	BERN:262761601"
DB01432	Cholestyramine	11041-12-6	small molecule	biliary obstruction	BERN:256539601
DB01433	Methadyl acetate	509-74-0	small molecule	narcotic dependence	"OMIM:610064	MESH:D009293	BERN:107370901"
DB01435	Antipyrine	60-80-0	small molecule	acute otitis media	BERN:256876101
DB01436	Alfacalcidol	41294-56-8	small molecule	hypocalcemia	"MESH:D006996	BERN:260983301"
DB01436	Alfacalcidol	41294-56-8	small molecule	hyperparathyroidism	"MESH:D006961	BERN:255783001"
DB01436	Alfacalcidol	41294-56-8	small molecule	osteodystrophy	BERN:257796401
DB01436	Alfacalcidol	41294-56-8	small molecule	chronic renal failure	"MESH:D007676	BERN:107351201"
DB01437	Glutethimide	77-21-4	small molecule	insomnia	"MESH:D007319	BERN:260985301"
DB01438	Phenazopyridine	94-78-0	small molecule	mucosal irritation of the lower urinary tract	BERN:260213401
DB01440	gamma-Hydroxybutyric acid	591-81-1	small molecule	insomnia	"MESH:D007319	BERN:260985301"
DB01440	gamma-Hydroxybutyric acid	591-81-1	small molecule	depression	BERN:267406001
DB01440	gamma-Hydroxybutyric acid	591-81-1	small molecule	narcolepsy	"MESH:D009290	OMIM:605841	BERN:106907601"
DB01440	gamma-Hydroxybutyric acid	591-81-1	small molecule	alcoholism	"MESH:D000437	OMIM:103780	BERN:106984301"
DB01452	Diamorphine	561-27-3	small molecule	myocardial infarction	"MESH:D009203	OMIM:608446	BERN:106971801"
DB01452	Diamorphine	561-27-3	small molecule	dyspnoea	"MESH:D004418	BERN:119160701"
DB01452	Diamorphine	561-27-3	small molecule	acute pulmonary edema	BERN:254170201
DB01454	Midomafetamine	42542-10-9	small molecule	post-traumatic stress disorder	"MESH:D013313	BERN:254991101"
DB01454	Midomafetamine	42542-10-9	small molecule	ptsd	"MESH:D013313	BERN:254991101"
DB01454	Midomafetamine	42542-10-9	small molecule	anxiety	BERN:256846301
DB01454	Midomafetamine	42542-10-9	small molecule	terminal cancer	BERN:257222701
DB01459	Bezitramide	15301-48-1	small molecule	pain	"MESH:D010146	BERN:262326101"
DB01463	Fencamfamin	1209-98-9	small molecule	depressive fatigue	"MESH:D005221	BERN:267005501"
DB01463	Fencamfamin	1209-98-9	small molecule	debilitated	CUI-less
DB01463	Fencamfamin	1209-98-9	small molecule	depressive day-time fatigue	"MESH:D005221	BERN:267005501"
DB01463	Fencamfamin	1209-98-9	small molecule	lethargy	"MESH:D053609	BERN:263738601"
DB01489	Camazepam	36104-80-0	small molecule	anxiety and depression	BERN:255845301
DB01501	Difenoxin	28782-42-5	small molecule	diarrhea	"MESH:C565627	BERN:262553601"
DB01501	Difenoxin	28782-42-5	small molecule	diarrhea	"MESH:C565627	BERN:262553601"
DB01501	Difenoxin	28782-42-5	small molecule	inflammatory bowel syndrome	"MESH:D015212	OMIM:266600	BERN:256094401"
DB01501	Difenoxin	28782-42-5	small molecule	diarrhea	"MESH:C565627	BERN:262553601"
DB01501	Difenoxin	28782-42-5	small molecule	cramping	"MESH:D009120	BERN:262381401"
DB01501	Difenoxin	28782-42-5	small molecule	acute ulcerative colitis	BERN:254523801
DB01511	Delorazepam	2894-67-9	small molecule	anxiety	BERN:256846301
DB01511	Delorazepam	2894-67-9	small molecule	alcohol withdrawal	BERN:260822701
DB01544	Flunitrazepam	1622-62-4	small molecule	insomnias	"MESH:D007319	BERN:107443601"
DB01550	Fenproporex	16397-28-7	small molecule	obesity	"OMIM:601665	MESH:D009765	BERN:261400701"
DB01551	Dihydrocodeine	125-28-0	small molecule	pain	"MESH:D010146	BERN:262326101"
DB01551	Dihydrocodeine	125-28-0	small molecule	post-operative and dental pain	"MESH:D010146	BERN:262326101"
DB01551	Dihydrocodeine	125-28-0	small molecule	chronic pain	"MESH:D059350	BERN:255148401"
DB01551	Dihydrocodeine	125-28-0	small molecule	breathlessness	CUI-less
DB01551	Dihydrocodeine	125-28-0	small molecule	coughing	"MESH:D003371	BERN:263673301"
DB01551	Dihydrocodeine	125-28-0	small molecule	addiction	BERN:254548901
DB01553	Cloxazolam	24166-13-0	small molecule	anxiety	BERN:256846301
DB01553	Cloxazolam	24166-13-0	small molecule	anxiety	BERN:256846301
DB01553	Cloxazolam	24166-13-0	small molecule	tension	"MESH:D005356	BERN:106981001"
DB01558	Bromazepam	1812-30-2	small molecule	insomnia	"MESH:D007319	BERN:260985301"
DB01558	Bromazepam	1812-30-2	small molecule	anxiety	BERN:256846301
DB01558	Bromazepam	1812-30-2	small molecule	panic attacks	"MESH:D016584	OMIM:167870	BERN:260650201"
DB01559	Clotiazepam	33671-46-4	small molecule	anxiety disorders	"MESH:D001008	OMIM:607834	BERN:255805601"
DB01563	Chloral hydrate	302-17-0	small molecule	insomnia	"MESH:D007319	BERN:260985301"
DB01564	Calusterone	17021-26-0	small molecule	metastatic breast cancer	BERN:259355301
DB01567	Fludiazepam	3900-31-0	small molecule	anxiety disorders	"MESH:D001008	OMIM:607834	BERN:255805601"
DB01569	Formebolone	2454-11-7	small molecule	non-pituitary growth retardation	BERN:255000401
DB01575	Kaolin	1332-58-7	small molecule	upset stomach	"MESH:D018589	BERN:259755201"
DB01575	Kaolin	1332-58-7	small molecule	diarrhea	"MESH:C565627	BERN:262553601"
DB01575	Kaolin	1332-58-7	small molecule	aids-related diarrhea	"MESH:D004403	BERN:106937501"
DB01576	Dextroamphetamine	51-64-9	small molecule	attention deficit hyperactivity disorder	BERN:256349401
DB01576	Dextroamphetamine	51-64-9	small molecule	adhd	"MESH:D001289	OMIM:143465	BERN:121379901"
DB01577	Metamfetamine	537-46-2	small molecule	attention deficit disorder	BERN:256201601
DB01577	Metamfetamine	537-46-2	small molecule	hyperactivity	"MESH:D001289	OMIM:143465	BERN:260835901"
DB01577	Metamfetamine	537-46-2	small molecule	adhd	"MESH:D001289	OMIM:143465	BERN:121379901"
DB01577	Metamfetamine	537-46-2	small molecule	obesity	"OMIM:601665	MESH:D009765	BERN:261400701"
DB01578	Metrizamide	31112-62-6	small molecule	lesions	"MESH:D030981	BERN:107537501"
DB01578	Metrizamide	31112-62-6	small molecule	malformations of the heart and obstructions	"OMIM:217095	BERN:121743301"
DB01578	Metrizamide	31112-62-6	small molecule	anomalies of the major thoracic vessels	BERN:267409101
DB01578	Metrizamide	31112-62-6	small molecule	neoplasms	BERN:256225101
DB01578	Metrizamide	31112-62-6	small molecule	vascular diseases	"MESH:D014652	BERN:256572101"
DB01579	Phendimetrazine	634-03-7	small molecule	obesity	"OMIM:601665	MESH:D009765	BERN:261400701"
DB01580	Oxprenolol	6452-71-7	small molecule	hypertension	"MESH:D006973	BERN:106966601"
DB01580	Oxprenolol	6452-71-7	small molecule	angina pectoris	BERN:260953701
DB01580	Oxprenolol	6452-71-7	small molecule	arrhythmias	"OMIM:115000	MESH:D001145	BERN:256349801"
DB01580	Oxprenolol	6452-71-7	small molecule	anxiety	BERN:256846301
DB01581	Sulfamerazine	127-79-7	small molecule	bronchitis	"MESH:D001991	BERN:254440001"
DB01581	Sulfamerazine	127-79-7	small molecule	prostatitis	"MESH:D011472	BERN:254094101"
DB01581	Sulfamerazine	127-79-7	small molecule	urinary tract infections	"MESH:D014552	BERN:106986701"
DB01582	Sulfamethazine	57-68-1	small molecule	bacterial infections	"MESH:D001424	BERN:256312401"
DB01582	Sulfamethazine	57-68-1	small molecule	bronchitis	"MESH:D001991	BERN:254440001"
DB01582	Sulfamethazine	57-68-1	small molecule	prostatitis	"MESH:D011472	BERN:254094101"
DB01582	Sulfamethazine	57-68-1	small molecule	urinary tract infections	"MESH:D014552	BERN:106986701"
DB01583	Liotrix	8065-29-0	small molecule	hypothyroidism	"MESH:D007037	BERN:255548901"
DB01583	Liotrix	8065-29-0	small molecule	goiter	"MESH:D006042	BERN:107001601"
DB01583	Liotrix	8065-29-0	small molecule	chronic lymphocytic thyroiditis multinodular goiter	"OMIM:608173	MESH:D013967	BERN:107381401"
DB01583	Liotrix	8065-29-0	small molecule	thyroid cancer	"MESH:D013964	BERN:107489401"
DB01583	Liotrix	8065-29-0	small molecule	thyrotoxicosis	"OMIM:275000	MESH:D006111	BERN:106998401"
DB01583	Liotrix	8065-29-0	small molecule	goitrogenesis	CUI-less
DB01583	Liotrix	8065-29-0	small molecule	hypothyroidism	"MESH:D007037	BERN:255548901"
DB01583	Liotrix	8065-29-0	small molecule	hyperthyroidism	"MESH:D006980	BERN:259271101"
DB01583	Liotrix	8065-29-0	small molecule	thyroid gland autonomy	BERN:256577901
DB01584	Thyroglobulin	9010-34-8	biotech	hypothyroidism	"MESH:D007037	BERN:255548901"
DB01584	Thyroglobulin	9010-34-8	biotech	deficiency in the production of thyroid hormone	"OMIM:300523	MESH:C537047	BERN:4038301"
DB01586	Ursodeoxycholic acid	128-13-2	small molecule	gallstones	"MESH:D002769	BERN:257721001"
DB01586	Ursodeoxycholic acid	128-13-2	small molecule	gallstones	"MESH:D002769	BERN:257721001"
DB01587	Ketazolam	27223-35-4	small molecule	anxiety	BERN:256846301
DB01587	Ketazolam	27223-35-4	small molecule	anxiety	BERN:256846301
DB01587	Ketazolam	27223-35-4	small molecule	tension	"MESH:D005356	BERN:106981001"
DB01587	Ketazolam	27223-35-4	small molecule	irritability	BERN:256569401
DB01588	Prazepam	2955-38-6	small molecule	anxiety disorders	"MESH:D001008	OMIM:607834	BERN:255805601"
DB01589	Quazepam	36735-22-5	small molecule	insomnia	"MESH:D007319	BERN:260985301"
DB01590	Everolimus	159351-69-6	small molecule	advanced hormone receptor-positive, her2-negative breast cancer	"MESH:D064726	BERN:107256901"
DB01590	Everolimus	159351-69-6	small molecule	advanced hr+ bc	BERN:256457101
DB01590	Everolimus	159351-69-6	small molecule	neuroendocrine tumors of pancreatic origin	"OMIM:260350	MESH:D010190	BERN:106931901"
DB01590	Everolimus	159351-69-6	small molecule	pnet	"MESH:D018242	BERN:107409601"
DB01590	Everolimus	159351-69-6	small molecule	advanced renal cell carcinoma	"OMIM:144700	MESH:D002292	BERN:107395701"
DB01590	Everolimus	159351-69-6	small molecule	rcc	"OMIM:144700	MESH:D002292	BERN:107395701"
DB01590	Everolimus	159351-69-6	small molecule	renal angiomyolipoma	BERN:256433501
DB01590	Everolimus	159351-69-6	small molecule	tuberous sclerosis complex	"OMIM:191100	MESH:C565346	BERN:1948401"
DB01590	Everolimus	159351-69-6	small molecule	tsc	"MESH:D014402	BERN:107003801"
DB01590	Everolimus	159351-69-6	small molecule	tuberous sclerosis complex	"OMIM:191100	MESH:C565346	BERN:1948401"
DB01590	Everolimus	159351-69-6	small molecule	tsc	"MESH:D014402	BERN:107003801"
DB01590	Everolimus	159351-69-6	small molecule	subependymal giant cell astrocytoma	"MESH:D001254	BERN:106981101"
DB01590	Everolimus	159351-69-6	small molecule	sega	"MESH:D001254	BERN:106981101"
DB01591	Solifenacin	242478-37-1	small molecule	overactive bladder	"MESH:D053201	BERN:256366801"
DB01591	Solifenacin	242478-37-1	small molecule	urinary incontinence	"MESH:D014549	BERN:257433701"
DB01592	Iron	7439-89-6	small molecule	iron-deficiency anemia	"MESH:D018798	BERN:258311401"
DB01593	Zinc	7440-66-6	small molecule	zinc deficiency	BERN:260033801
DB01593	Zinc	7440-66-6	small molecule	stunted growth	BERN:260786401
DB01593	Zinc	7440-66-6	small molecule	acute diarrhea	BERN:258063801
DB01593	Zinc	7440-66-6	small molecule	ear infections	BERN:255069101
DB01593	Zinc	7440-66-6	small molecule	lower respiratory tract infections	BERN:258561501
DB01594	Cinolazepam	75696-02-5	small molecule	anxiety disorders	"MESH:D001008	OMIM:607834	BERN:255805601"
DB01594	Cinolazepam	75696-02-5	small molecule	anxiety	BERN:256846301
DB01594	Cinolazepam	75696-02-5	small molecule	anxiety	BERN:256846301
DB01594	Cinolazepam	75696-02-5	small molecule	depressive	"MESH:D009497	BERN:256739001"
DB01595	Nitrazepam	146-22-5	small molecule	sleeping problems	"MESH:D020920	BERN:107506801"
DB01595	Nitrazepam	146-22-5	small molecule	insomnia	"MESH:D007319	BERN:260985301"
DB01597	Cilastatin	82009-34-5	small molecule	bacterial infections	"MESH:D001424	BERN:256312401"
DB01597	Cilastatin	82009-34-5	small molecule	septicemia	"MESH:D018805	BERN:256894201"
DB01597	Cilastatin	82009-34-5	small molecule	endocarditis	"MESH:D004696	BERN:106989801"
DB01598	Imipenem	64221-86-9	small molecule	bacterial infections	"MESH:D001424	BERN:256312401"
DB01598	Imipenem	64221-86-9	small molecule	septicemia	"MESH:D018805	BERN:256894201"
DB01598	Imipenem	64221-86-9	small molecule	endocarditis	"MESH:D004696	BERN:106989801"
DB01600	Tiaprofenic acid	33005-95-7	small molecule	pain	"MESH:D010146	BERN:262326101"
DB01600	Tiaprofenic acid	33005-95-7	small molecule	arthritic pain	"MESH:D001168	BERN:260274501"
DB01601	Lopinavir	192725-17-0	small molecule	hiv-1 infection	"OMIM:609423	MESH:D015658	BERN:106985801"
DB01602	Bacampicillin	50972-17-3	small molecule	gonococcal urethritis	BERN:260709601
DB01604	Pivampicillin	33817-20-8	small molecule	respiratory tract infections	"MESH:D012141	BERN:255979601"
DB01604	Pivampicillin	33817-20-8	small molecule	acute bronchitis	"MESH:D001991	BERN:254440001"
DB01604	Pivampicillin	33817-20-8	small molecule	chronic bronchitis	BERN:107515001
DB01604	Pivampicillin	33817-20-8	small molecule	pneumonia	"MESH:D011014	BERN:106971201"
DB01604	Pivampicillin	33817-20-8	small molecule	ear, nose and throat infections	BERN:261099301
DB01604	Pivampicillin	33817-20-8	small molecule	gynecological infections	"MESH:D007239	BERN:264592201"
DB01604	Pivampicillin	33817-20-8	small molecule	urinary tract infections	"MESH:D014552	BERN:106986701"
DB01604	Pivampicillin	33817-20-8	small molecule	gonococcal urethritis	BERN:260709601
DB01604	Pivampicillin	33817-20-8	small molecule	h	"MESH:D000848	OMIM:106600	BERN:107548901"
