source	metaedge	target
Disease::MESH:D012595	DdG	Gene::80349
Disease::MESH:D001943	DdG	Gene::6812
Disease::MESH:D006973	DdG	Gene::29964
Disease::MESH:D001471	DdG	Gene::163486
Disease::MESH:D053713	DdG	Gene::85378
Disease::MESH:D000437	DdG	Gene::201456
Disease::MESH:C538412	DdG	Gene::23562
Disease::MESH:C538412	DdG	Gene::2203
Disease::MESH:C536215	DdG	Gene::10651
Disease::MESH:D054990	DdG	Gene::4799
Disease::MESH:D054990	DdG	Gene::90529
Disease::MESH:D003110	DdG	Gene::79799
Disease::MESH:D001943	DdG	Gene::2273
Disease::MESH:C536215	DdG	Gene::2549
Disease::MESH:D001471	DdG	Gene::162
Disease::MESH:D010300	DdG	Gene::10920
Disease::MESH:D017544	DdG	Gene::9338
Disease::MESH:D017544	DdG	Gene::6236
Disease::MESH:D014029	DdG	Gene::9762
Disease::MESH:D000163	DdG	Gene::5578
Disease::MESH:C538412	DdG	Gene::7139
Disease::MESH:D008545	DdG	Gene::3206
Disease::MESH:D011085	DdG	Gene::10102
Disease::MESH:D000690	DdG	Gene::128229
Disease::MESH:D008175	DdG	Gene::2172
Disease::MESH:D029424	DdG	Gene::221409
Disease::MESH:C536215	DdG	Gene::9814
Disease::MESH:D010300	DdG	Gene::81688
Disease::MESH:D003093	DdG	Gene::80824
Disease::MESH:D010300	DdG	Gene::375
Disease::MESH:D054990	DdG	Gene::79027
Disease::MESH:D003110	DdG	Gene::254531
Disease::MESH:D000690	DdG	Gene::440585
Disease::MESH:D012595	DdG	Gene::91304
Disease::MESH:D010190	DdG	Gene::201965
Disease::MESH:D010300	DdG	Gene::9604
Disease::MESH:D003110	DdG	Gene::50
Disease::MESH:D053713	DdG	Gene::158297
Disease::MESH:D003093	DdG	Gene::3030
Disease::MESH:D000163	DdG	Gene::818
Disease::MESH:D008288	DdG	Gene::7349
Disease::MESH:C536215	DdG	Gene::29883
Disease::MESH:D001943	DdG	Gene::91851
Disease::MESH:D012559	DdG	Gene::85002
Disease::MESH:C536215	DdG	Gene::6194
Disease::MESH:D008545	DdG	Gene::6652
Disease::MESH:D008288	DdG	Gene::64219
Disease::MESH:D010190	DdG	Gene::7049
Disease::MESH:D001471	DdG	Gene::527
Disease::MESH:C536215	DdG	Gene::64795
Disease::MESH:D054990	DdG	Gene::116228
Disease::MESH:D014029	DdG	Gene::51510
Disease::MESH:D019337	DdG	Gene::6047
Disease::MESH:D015535	DdG	Gene::960
Disease::MESH:D012595	DdG	Gene::9772
Disease::MESH:D054990	DdG	Gene::260425
Disease::MESH:D010190	DdG	Gene::377841
Disease::MESH:D003093	DdG	Gene::288
Disease::MESH:D007889	DdG	Gene::7148
Disease::MESH:D007680	DdG	Gene::55966
Disease::MESH:D010190	DdG	Gene::51200
Disease::MESH:C536597	DdG	Gene::10980
Disease::MESH:D003324	DdG	Gene::284948
Disease::MESH:D000163	DdG	Gene::3945
Disease::MESH:D003324	DdG	Gene::219981
Disease::MESH:D019337	DdG	Gene::117178
Disease::MESH:C531609	DdG	Gene::55561
Disease::MESH:D007889	DdG	Gene::54902
Disease::MESH:D029424	DdG	Gene::3150
Disease::MESH:D017544	DdG	Gene::2039
Disease::MESH:D054990	DdG	Gene::84248
Disease::MESH:D003093	DdG	Gene::4756
Disease::MESH:D001471	DdG	Gene::81873
Disease::MESH:D011085	DdG	Gene::4696
Disease::MESH:D012595	DdG	Gene::5037
Disease::MESH:D012559	DdG	Gene::8314
Disease::MESH:D007680	DdG	Gene::476
Disease::MESH:D019337	DdG	Gene::57406
Disease::MESH:C538412	DdG	Gene::22848
Disease::MESH:D008545	DdG	Gene::3033
Disease::MESH:D007889	DdG	Gene::3003
Disease::MESH:D010190	DdG	Gene::27327
Disease::MESH:D001471	DdG	Gene::10215
Disease::MESH:C536597	DdG	Gene::10551
Disease::MESH:D008288	DdG	Gene::3945
Disease::MESH:D008288	DdG	Gene::55109
Disease::MESH:D003110	DdG	Gene::65983
Disease::MESH:D053713	DdG	Gene::25981
Disease::MESH:D003324	DdG	Gene::284383
Disease::MESH:C536215	DdG	Gene::56896
Disease::MESH:D001471	DdG	Gene::10213
Disease::MESH:D029424	DdG	Gene::4282
Disease::MESH:D015535	DdG	Gene::415116
Disease::MESH:D001471	DdG	Gene::81617
Disease::MESH:C531609	DdG	Gene::144453
Disease::MESH:D006973	DdG	Gene::64116
Disease::MESH:D001172	DdG	Gene::6429
Disease::MESH:D007680	DdG	Gene::348158
Disease::MESH:D001172	DdG	Gene::23389
Disease::MESH:D019337	DdG	Gene::3839
Disease::MESH:D007680	DdG	Gene::64084
Disease::MESH:D003110	DdG	Gene::5187
Disease::MESH:D012595	DdG	Gene::654364
Disease::MESH:D029424	DdG	Gene::29090
Disease::MESH:D007680	DdG	Gene::327
Disease::MESH:D003110	DdG	Gene::9874
Disease::MESH:D000163	DdG	Gene::9338
Disease::MESH:D054990	DdG	Gene::84549
Disease::MESH:D053713	DdG	Gene::254956
Disease::MESH:D015535	DdG	Gene::10018
Disease::MESH:D003093	DdG	Gene::2984
Disease::MESH:D007680	DdG	Gene::92558
Disease::MESH:D012559	DdG	Gene::6499
Disease::MESH:D011565	DdG	Gene::4077
Disease::MESH:C536215	DdG	Gene::25873
Disease::MESH:D015535	DdG	Gene::440275
Disease::MESH:C536215	DdG	Gene::7874
Disease::MESH:C531609	DdG	Gene::1907
Disease::MESH:D003093	DdG	Gene::2110
Disease::MESH:D003110	DdG	Gene::26020
Disease::MESH:D000690	DdG	Gene::55626
Disease::MESH:D003110	DdG	Gene::9252
Disease::MESH:D012595	DdG	Gene::6143
Disease::MESH:D010051	DdG	Gene::132001
Disease::MESH:D012595	DdG	Gene::2625
Disease::MESH:D011085	DdG	Gene::100505385
Disease::MESH:D000437	DdG	Gene::7390
Disease::MESH:D008288	DdG	Gene::9135
Disease::MESH:D014029	DdG	Gene::8727
Disease::MESH:D000437	DdG	Gene::65080
Disease::MESH:D010518	DdG	Gene::344148
Disease::MESH:C536597	DdG	Gene::10947
Disease::MESH:D010190	DdG	Gene::23516
Disease::MESH:D014029	DdG	Gene::23052
Disease::MESH:D012595	DdG	Gene::10330
Disease::MESH:D015535	DdG	Gene::1536
Disease::MESH:D011565	DdG	Gene::57596
Disease::MESH:D000163	DdG	Gene::10439
Disease::MESH:D003093	DdG	Gene::6920
Disease::MESH:D000690	DdG	Gene::28992
Disease::MESH:D054990	DdG	Gene::23175
Disease::MESH:D008288	DdG	Gene::51455
Disease::MESH:D001943	DdG	Gene::687
Disease::MESH:D015535	DdG	Gene::23169
Disease::MESH:D019337	DdG	Gene::23354
Disease::MESH:D010190	DdG	Gene::27232
Disease::MESH:D001943	DdG	Gene::22800
Disease::MESH:D001471	DdG	Gene::5869
Disease::MESH:C538412	DdG	Gene::55840
Disease::MESH:D011085	DdG	Gene::55101
Disease::MESH:D011085	DdG	Gene::56984
Disease::MESH:D010051	DdG	Gene::128434
Disease::MESH:D003922	DdG	Gene::3756
Disease::MESH:C536215	DdG	Gene::1974
Disease::MESH:D015535	DdG	Gene::5566
Disease::MESH:D003110	DdG	Gene::8476
Disease::MESH:D001943	DdG	Gene::10163
Disease::MESH:C536597	DdG	Gene::27087
Disease::MESH:D054990	DdG	Gene::285016
Disease::MESH:D000437	DdG	Gene::10063
Disease::MESH:D012595	DdG	Gene::6835
Disease::MESH:D054990	DdG	Gene::28231
Disease::MESH:D010300	DdG	Gene::10477
Disease::MESH:D008545	DdG	Gene::256987
Disease::MESH:C531609	DdG	Gene::1747
Disease::MESH:D015535	DdG	Gene::7408
Disease::MESH:D007680	DdG	Gene::4059
Disease::MESH:D012559	DdG	Gene::79641
Disease::MESH:D019337	DdG	Gene::84858
Disease::MESH:D008545	DdG	Gene::6239
Disease::MESH:C536215	DdG	Gene::57035
Disease::MESH:D053713	DdG	Gene::8647
Disease::MESH:D000163	DdG	Gene::79918
Disease::MESH:C536597	DdG	Gene::1400
Disease::MESH:D010190	DdG	Gene::643834
Disease::MESH:D012559	DdG	Gene::760
Disease::MESH:D010300	DdG	Gene::23074
Disease::MESH:D008545	DdG	Gene::1718
Disease::MESH:D000163	DdG	Gene::27065
Disease::MESH:D029424	DdG	Gene::8085
Disease::MESH:D011085	DdG	Gene::2046
Disease::MESH:D017544	DdG	Gene::7703
Disease::MESH:D001172	DdG	Gene::54800
Disease::MESH:D054990	DdG	Gene::151126
Disease::MESH:D008288	DdG	Gene::3094
Disease::MESH:C536597	DdG	Gene::9350
Disease::MESH:D012595	DdG	Gene::84326
Disease::MESH:D001471	DdG	Gene::4628
Disease::MESH:D000163	DdG	Gene::51449
Disease::MESH:D000690	DdG	Gene::8541
Disease::MESH:D001471	DdG	Gene::2773
Disease::MESH:D001471	DdG	Gene::5520
Disease::MESH:D008545	DdG	Gene::3664
Disease::MESH:D008545	DdG	Gene::57523
Disease::MESH:D015535	DdG	Gene::83667
Disease::MESH:D001172	DdG	Gene::57132
Disease::MESH:D010300	DdG	Gene::1738
Disease::MESH:D001471	DdG	Gene::6382
Disease::MESH:D000163	DdG	Gene::321
Disease::MESH:D000163	DdG	Gene::51309
Disease::MESH:D008545	DdG	Gene::23063
Disease::MESH:C536215	DdG	Gene::122945
Disease::MESH:D010300	DdG	Gene::5223
Disease::MESH:D003324	DdG	Gene::51258
Disease::MESH:D017544	DdG	Gene::4774
Disease::MESH:D029424	DdG	Gene::144448
Disease::MESH:D009103	DdG	Gene::5729
Disease::MESH:D011565	DdG	Gene::23787
Disease::MESH:C538412	DdG	Gene::7832
Disease::MESH:D000163	DdG	Gene::23369
Disease::MESH:C538412	DdG	Gene::9705
Disease::MESH:D001471	DdG	Gene::10670
Disease::MESH:C538412	DdG	Gene::81689
Disease::MESH:D012595	DdG	Gene::81566
Disease::MESH:D001471	DdG	Gene::218
Disease::MESH:D000437	DdG	Gene::3796
Disease::MESH:D008545	DdG	Gene::51705
Disease::MESH:D029424	DdG	Gene::91584
Disease::MESH:D008545	DdG	Gene::440335
Disease::MESH:D008545	DdG	Gene::3918
Disease::MESH:D011565	DdG	Gene::1948
Disease::MESH:D017544	DdG	Gene::55450
Disease::MESH:D007680	DdG	Gene::518
Disease::MESH:D010300	DdG	Gene::474343
Disease::MESH:D008545	DdG	Gene::10424
Disease::MESH:D029424	DdG	Gene::6300
Disease::MESH:D011565	DdG	Gene::7716
Disease::MESH:C537243	DdG	Gene::54816
Disease::MESH:C538412	DdG	Gene::1848
Disease::MESH:D014029	DdG	Gene::723790
Disease::MESH:D010190	DdG	Gene::23251
Disease::MESH:D054990	DdG	Gene::79145
Disease::MESH:C538412	DdG	Gene::390999
Disease::MESH:D003093	DdG	Gene::4952
Disease::MESH:D010051	DdG	Gene::6539
Disease::MESH:D000163	DdG	Gene::113791
Disease::MESH:D001943	DdG	Gene::23164
Disease::MESH:D017544	DdG	Gene::392
Disease::MESH:D000690	DdG	Gene::353174
Disease::MESH:D008288	DdG	Gene::81853
Disease::MESH:D008545	DdG	Gene::23624
Disease::MESH:D012595	DdG	Gene::678
Disease::MESH:D007889	DdG	Gene::79056
Disease::MESH:C531609	DdG	Gene::64121
Disease::MESH:D011565	DdG	Gene::29091
Disease::MESH:D001172	DdG	Gene::4092
Disease::MESH:D000163	DdG	Gene::7582
Disease::MESH:C531609	DdG	Gene::9182
Disease::MESH:C536215	DdG	Gene::1663
Disease::MESH:D013167	DdG	Gene::3695
Disease::MESH:D000437	DdG	Gene::10920
Disease::MESH:D053713	DdG	Gene::164395
Disease::MESH:C531609	DdG	Gene::51282
Disease::MESH:D003324	DdG	Gene::440836
Disease::MESH:D000690	DdG	Gene::57343
Disease::MESH:D010190	DdG	Gene::122060
Disease::MESH:D010190	DdG	Gene::23235
Disease::MESH:D003093	DdG	Gene::79981
Disease::MESH:C538412	DdG	Gene::3301
Disease::MESH:D000163	DdG	Gene::3953
Disease::MESH:D009765	DdG	Gene::23705
Disease::MESH:D011565	DdG	Gene::23235
Disease::MESH:D029424	DdG	Gene::229
Disease::MESH:D001172	DdG	Gene::10218
Disease::MESH:D010190	DdG	Gene::6812
Disease::MESH:D000163	DdG	Gene::2308
Disease::MESH:D001172	DdG	Gene::55256
Disease::MESH:D011085	DdG	Gene::375061
Disease::MESH:D001943	DdG	Gene::54873
Disease::MESH:D011565	DdG	Gene::57488
Disease::MESH:C536215	DdG	Gene::120227
Disease::MESH:D019337	DdG	Gene::11343
Disease::MESH:D003110	DdG	Gene::6505
Disease::MESH:D014029	DdG	Gene::157567
Disease::MESH:D011085	DdG	Gene::92609
Disease::MESH:D010051	DdG	Gene::29880
Disease::MESH:D014029	DdG	Gene::200634
Disease::MESH:C531609	DdG	Gene::1212
Disease::MESH:D008175	DdG	Gene::55779
Disease::MESH:D011085	DdG	Gene::84250
Disease::MESH:D012595	DdG	Gene::5111
Disease::MESH:C536597	DdG	Gene::1802
Disease::MESH:D053713	DdG	Gene::27074
Disease::MESH:D001471	DdG	Gene::54107
Disease::MESH:D000690	DdG	Gene::284451
Disease::MESH:D012559	DdG	Gene::90417
Disease::MESH:D010190	DdG	Gene::155066
Disease::MESH:D015535	DdG	Gene::10425
Disease::MESH:C538412	DdG	Gene::7082
Disease::MESH:D007680	DdG	Gene::8727
Disease::MESH:C538412	DdG	Gene::3164
Disease::MESH:D003110	DdG	Gene::2053
Disease::MESH:D010300	DdG	Gene::51121
Disease::MESH:D000690	DdG	Gene::4795
Disease::MESH:D008288	DdG	Gene::1662
Disease::MESH:C538412	DdG	Gene::7037
Disease::MESH:D017544	DdG	Gene::22907
Disease::MESH:D007680	DdG	Gene::1124
Disease::MESH:D014029	DdG	Gene::2770
Disease::MESH:D054990	DdG	Gene::8436
Disease::MESH:D011085	DdG	Gene::7481
Disease::MESH:D011565	DdG	Gene::51582
Disease::MESH:D003110	DdG	Gene::4147
Disease::MESH:D012559	DdG	Gene::2874
Disease::MESH:D009103	DdG	Gene::5007
Disease::MESH:D007889	DdG	Gene::972
Disease::MESH:D010190	DdG	Gene::150677
Disease::MESH:D001172	DdG	Gene::32
Disease::MESH:C536215	DdG	Gene::56245
Disease::MESH:D001172	DdG	Gene::1675
Disease::MESH:D054990	DdG	Gene::5930
Disease::MESH:D054990	DdG	Gene::6711
Disease::MESH:C531609	DdG	Gene::27092
Disease::MESH:D001172	DdG	Gene::10194
Disease::MESH:D007680	DdG	Gene::10768
Disease::MESH:D012595	DdG	Gene::9805
Disease::MESH:D019337	DdG	Gene::4146
Disease::MESH:D019337	DdG	Gene::3118
Disease::MESH:D010300	DdG	Gene::1153
Disease::MESH:D054990	DdG	Gene::57690
Disease::MESH:D007680	DdG	Gene::10391
Disease::MESH:D000690	DdG	Gene::400673
Disease::MESH:C531609	DdG	Gene::728689
Disease::MESH:D003093	DdG	Gene::23608
Disease::MESH:D015535	DdG	Gene::63906
Disease::MESH:D001943	DdG	Gene::2012
Disease::MESH:D019337	DdG	Gene::1393
Disease::MESH:D008288	DdG	Gene::113189
Disease::MESH:D054990	DdG	Gene::9295
Disease::MESH:C531609	DdG	Gene::4501
Disease::MESH:D008545	DdG	Gene::5346
Disease::MESH:D053713	DdG	Gene::123970
Disease::MESH:C536215	DdG	Gene::201562
Disease::MESH:D003093	DdG	Gene::9912
Disease::MESH:D001471	DdG	Gene::22868
Disease::MESH:C538412	DdG	Gene::54463
Disease::MESH:D003110	DdG	Gene::1824
Disease::MESH:C536597	DdG	Gene::1022
Disease::MESH:C536597	DdG	Gene::253982
Disease::MESH:D015535	DdG	Gene::5930
Disease::MESH:D011565	DdG	Gene::6165
Disease::MESH:D010300	DdG	Gene::1650
Disease::MESH:D000437	DdG	Gene::5212
Disease::MESH:D008545	DdG	Gene::6712
Disease::MESH:D014029	DdG	Gene::4052
Disease::MESH:D012559	DdG	Gene::3661
Disease::MESH:D011085	DdG	Gene::6839
Disease::MESH:D001172	DdG	Gene::7592
Disease::MESH:D000437	DdG	Gene::730130
Disease::MESH:C531609	DdG	Gene::10962
Disease::MESH:C536215	DdG	Gene::84545
Disease::MESH:D008288	DdG	Gene::127253
Disease::MESH:D011565	DdG	Gene::3632
Disease::MESH:D000163	DdG	Gene::1880
Disease::MESH:D014029	DdG	Gene::718
Disease::MESH:C536597	DdG	Gene::23576
Disease::MESH:D053713	DdG	Gene::220388
Disease::MESH:D000163	DdG	Gene::3815
Disease::MESH:D011085	DdG	Gene::55272
Disease::MESH:D001943	DdG	Gene::79812
Disease::MESH:C536597	DdG	Gene::539
Disease::MESH:D001471	DdG	Gene::22911
Disease::MESH:D017544	DdG	Gene::51308
Disease::MESH:D017544	DdG	Gene::9306
Disease::MESH:D000437	DdG	Gene::57035
Disease::MESH:C536597	DdG	Gene::10675
Disease::MESH:D010300	DdG	Gene::216
Disease::MESH:D029424	DdG	Gene::9403
Disease::MESH:D007680	DdG	Gene::1807
Disease::MESH:D011085	DdG	Gene::57621
Disease::MESH:D001172	DdG	Gene::5187
Disease::MESH:D054990	DdG	Gene::262
Disease::MESH:D029424	DdG	Gene::27253
Disease::MESH:D008545	DdG	Gene::1942
Disease::MESH:D054990	DdG	Gene::64425
Disease::MESH:D000437	DdG	Gene::23595
Disease::MESH:D008545	DdG	Gene::151354
Disease::MESH:D010300	DdG	Gene::5573
Disease::MESH:D054990	DdG	Gene::1901
Disease::MESH:C538412	DdG	Gene::6853
Disease::MESH:D054990	DdG	Gene::285636
Disease::MESH:C536597	DdG	Gene::1662
Disease::MESH:D012595	DdG	Gene::28972
Disease::MESH:D001172	DdG	Gene::54882
Disease::MESH:D007889	DdG	Gene::55622
Disease::MESH:D001471	DdG	Gene::23024
Disease::MESH:D001943	DdG	Gene::94274
Disease::MESH:D003093	DdG	Gene::23446
Disease::MESH:D008288	DdG	Gene::5501
Disease::MESH:D010190	DdG	Gene::3645
Disease::MESH:D053713	DdG	Gene::317719
Disease::MESH:D010190	DdG	Gene::9145
Disease::MESH:D003093	DdG	Gene::28970
Disease::MESH:D000690	DdG	Gene::80755
Disease::MESH:D017544	DdG	Gene::3778
Disease::MESH:D003093	DdG	Gene::8671
Disease::MESH:D012559	DdG	Gene::93650
Disease::MESH:C538412	DdG	Gene::909
Disease::MESH:C536597	DdG	Gene::9946
Disease::MESH:C536597	DdG	Gene::55722
Disease::MESH:C531609	DdG	Gene::647024
Disease::MESH:D029424	DdG	Gene::148345
Disease::MESH:D000690	DdG	Gene::80757
Disease::MESH:C538412	DdG	Gene::10678
Disease::MESH:D011085	DdG	Gene::92342
Disease::MESH:D019337	DdG	Gene::6432
Disease::MESH:D011085	DdG	Gene::80185
Disease::MESH:D054990	DdG	Gene::64168
Disease::MESH:C536597	DdG	Gene::10752
Disease::MESH:D007680	DdG	Gene::10351
Disease::MESH:D019337	DdG	Gene::6375
Disease::MESH:C538412	DdG	Gene::1997
Disease::MESH:D010300	DdG	Gene::6863
Disease::MESH:D001172	DdG	Gene::2355
Disease::MESH:D017544	DdG	Gene::59353
Disease::MESH:D011565	DdG	Gene::80139
Disease::MESH:C538412	DdG	Gene::11141
Disease::MESH:D008175	DdG	Gene::3107
Disease::MESH:D054990	DdG	Gene::10054
Disease::MESH:C536215	DdG	Gene::9054
Disease::MESH:D001172	DdG	Gene::85294
Disease::MESH:D029424	DdG	Gene::25974
Disease::MESH:D010190	DdG	Gene::29997
Disease::MESH:D010300	DdG	Gene::10463
Disease::MESH:D008545	DdG	Gene::3184
Disease::MESH:D017544	DdG	Gene::26084
Disease::MESH:D053713	DdG	Gene::55007
Disease::MESH:D053713	DdG	Gene::374973
Disease::MESH:D017544	DdG	Gene::9863
Disease::MESH:D000163	DdG	Gene::3646
Disease::MESH:D001471	DdG	Gene::56650
Disease::MESH:D008288	DdG	Gene::339123
Disease::MESH:C536597	DdG	Gene::898
Disease::MESH:D011565	DdG	Gene::9969
Disease::MESH:C538412	DdG	Gene::4225
Disease::MESH:D017544	DdG	Gene::54816
Disease::MESH:D014029	DdG	Gene::23171
Disease::MESH:D012595	DdG	Gene::83752
Disease::MESH:D001172	DdG	Gene::90338
Disease::MESH:D015535	DdG	Gene::23099
Disease::MESH:D012595	DdG	Gene::26156
Disease::MESH:C536215	DdG	Gene::744
Disease::MESH:D000690	DdG	Gene::5536
Disease::MESH:D001943	DdG	Gene::6595
Disease::MESH:D054990	DdG	Gene::8809
Disease::MESH:D010190	DdG	Gene::57678
Disease::MESH:D054990	DdG	Gene::84612
Disease::MESH:D014029	DdG	Gene::80206
Disease::MESH:D007680	DdG	Gene::1800
Disease::MESH:D053713	DdG	Gene::389690
Disease::MESH:D029424	DdG	Gene::53339
Disease::MESH:D001471	DdG	Gene::9551
Disease::MESH:D015535	DdG	Gene::51228
Disease::MESH:C538412	DdG	Gene::23014
Disease::MESH:D029424	DdG	Gene::1767
Disease::MESH:D010051	DdG	Gene::145946
Disease::MESH:D000163	DdG	Gene::9397
Disease::MESH:D019337	DdG	Gene::90523
Disease::MESH:D009765	DdG	Gene::23344
Disease::MESH:D000690	DdG	Gene::85409
Disease::MESH:D015535	DdG	Gene::51094
Disease::MESH:D012559	DdG	Gene::653464
Disease::MESH:D008288	DdG	Gene::7569
Disease::MESH:D029424	DdG	Gene::375775
Disease::MESH:D012559	DdG	Gene::23420
Disease::MESH:D010190	DdG	Gene::4589
Disease::MESH:D054990	DdG	Gene::92346
Disease::MESH:D007889	DdG	Gene::57513
Disease::MESH:D007680	DdG	Gene::132
Disease::MESH:D014029	DdG	Gene::55915
Disease::MESH:D008175	DdG	Gene::10845
Disease::MESH:D001471	DdG	Gene::51101
Disease::MESH:D000437	DdG	Gene::8612
Disease::MESH:D029424	DdG	Gene::79170
Disease::MESH:D001943	DdG	Gene::55529
Disease::MESH:D012595	DdG	Gene::54883
Disease::MESH:D000437	DdG	Gene::3396
Disease::MESH:D001172	DdG	Gene::10629
Disease::MESH:C536597	DdG	Gene::622
Disease::MESH:D011565	DdG	Gene::51062
Disease::MESH:D017544	DdG	Gene::6604
Disease::MESH:D011565	DdG	Gene::28971
Disease::MESH:D053713	DdG	Gene::80279
Disease::MESH:D014029	DdG	Gene::9665
Disease::MESH:D001471	DdG	Gene::79073
Disease::MESH:D014029	DdG	Gene::57530
Disease::MESH:D001471	DdG	Gene::29929
Disease::MESH:D003324	DdG	Gene::23567
Disease::MESH:D013167	DdG	Gene::388228
Disease::MESH:D010190	DdG	Gene::5612
Disease::MESH:C536597	DdG	Gene::1778
Disease::MESH:D012559	DdG	Gene::54539
Disease::MESH:C536597	DdG	Gene::327
Disease::MESH:D011085	DdG	Gene::24147
Disease::MESH:D012559	DdG	Gene::55794
Disease::MESH:D000690	DdG	Gene::100506164
Disease::MESH:C538412	DdG	Gene::3475
Disease::MESH:D003093	DdG	Gene::387263
Disease::MESH:D011565	DdG	Gene::2308
Disease::MESH:D010190	DdG	Gene::25875
Disease::MESH:D011565	DdG	Gene::9284
Disease::MESH:D010051	DdG	Gene::6617
Disease::MESH:D001943	DdG	Gene::2098
Disease::MESH:D007889	DdG	Gene::6615
Disease::MESH:D001172	DdG	Gene::55186
Disease::MESH:D008288	DdG	Gene::221443
Disease::MESH:C538412	DdG	Gene::51696
Disease::MESH:C536215	DdG	Gene::6138
Disease::MESH:D010300	DdG	Gene::518
Disease::MESH:D013167	DdG	Gene::9918
Disease::MESH:D000690	DdG	Gene::10898
Disease::MESH:D054990	DdG	Gene::5802
Disease::MESH:D008175	DdG	Gene::23175
Disease::MESH:D000690	DdG	Gene::438
Disease::MESH:D012559	DdG	Gene::11083
Disease::MESH:D003110	DdG	Gene::10163
Disease::MESH:C536597	DdG	Gene::91298
Disease::MESH:D007889	DdG	Gene::26468
Disease::MESH:D053713	DdG	Gene::4957
Disease::MESH:D012595	DdG	Gene::6598
Disease::MESH:D010051	DdG	Gene::8515
Disease::MESH:D006973	DdG	Gene::100132399
Disease::MESH:D015535	DdG	Gene::55636
Disease::MESH:D011565	DdG	Gene::81557
Disease::MESH:D010051	DdG	Gene::65078
Disease::MESH:C536597	DdG	Gene::1558
Disease::MESH:D010051	DdG	Gene::2822
Disease::MESH:C536597	DdG	Gene::51027
Disease::MESH:D009765	DdG	Gene::389333
Disease::MESH:D013167	DdG	Gene::163033
Disease::MESH:D012595	DdG	Gene::54732
Disease::MESH:D010300	DdG	Gene::63935
Disease::MESH:D053713	DdG	Gene::2912
Disease::MESH:D000163	DdG	Gene::6711
Disease::MESH:C531609	DdG	Gene::27158
Disease::MESH:C537243	DdG	Gene::54987
Disease::MESH:D001471	DdG	Gene::4051
Disease::MESH:D008288	DdG	Gene::79740
Disease::MESH:D012559	DdG	Gene::388228
Disease::MESH:D017544	DdG	Gene::291
Disease::MESH:D015535	DdG	Gene::3684
Disease::MESH:D011085	DdG	Gene::376497
Disease::MESH:D000690	DdG	Gene::3476
Disease::MESH:D001471	DdG	Gene::56950
Disease::MESH:D000437	DdG	Gene::51260
Disease::MESH:D010300	DdG	Gene::55486
Disease::MESH:D010190	DdG	Gene::10202
Disease::MESH:D029424	DdG	Gene::9987
Disease::MESH:D029424	DdG	Gene::4697
Disease::MESH:D015535	DdG	Gene::84187
Disease::MESH:D001172	DdG	Gene::7832
Disease::MESH:D008288	DdG	Gene::10965
Disease::MESH:D008288	DdG	Gene::87178
Disease::MESH:D008545	DdG	Gene::4287
Disease::MESH:D007889	DdG	Gene::2823
