drugbank_id	mesh_id	source	target	edges
DB05045	D009765	Compound::DB05045	Disease::MESH:D009765	DRUGBANK::treats::Compound:Disease
DB05046	D010146	Compound::DB05046	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB05047	D000544	Compound::DB05047	Disease::MESH:D000544	DRUGBANK::treats::Compound:Disease
DB05047	D001289	Compound::DB05047	Disease::MESH:D001289	DRUGBANK::treats::Compound:Disease
DB05048	D010146	Compound::DB05048	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB05049	D003248	Compound::DB05049	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB05049	D005764	Compound::DB05049	Disease::MESH:D005764	DRUGBANK::treats::Compound:Disease
DB05049	D005767	Compound::DB05049	Disease::MESH:D005767	DRUGBANK::treats::Compound:Disease
DB05049	D010900	Compound::DB05049	Disease::MESH:D010900	DRUGBANK::treats::Compound:Disease
DB05049	D043183	Compound::DB05049	Disease::MESH:D043183	DRUGBANK::treats::Compound:Disease
DB05050	D010146	Compound::DB05050	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB05051	D001943	Compound::DB05051	Disease::MESH:D001943	DRUGBANK::treats::Compound:Disease
DB05053	D003924	Compound::DB05053	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB05054	D000152	Compound::DB05054	Disease::MESH:D000152	DRUGBANK::treats::Compound:Disease
DB05054	D003876	Compound::DB05054	Disease::MESH:D003876	DRUGBANK::treats::Compound:Disease
DB05054	D011565	Compound::DB05054	Disease::MESH:D011565	DRUGBANK::treats::Compound:Disease
DB05055	D001714	Compound::DB05055	Disease::MESH:D001714	DRUGBANK::treats::Compound:Disease
DB05056	D003424	Compound::DB05056	Disease::MESH:D003424	DRUGBANK::treats::Compound:Disease
DB05056	D008107	Compound::DB05056	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB05056	D006505	Compound::DB05056	Disease::MESH:D006505	DRUGBANK::treats::Compound:Disease
DB05059	D007674	Compound::DB05059	Disease::MESH:D007674	DRUGBANK::treats::Compound:Disease
DB05060	D008107	Compound::DB05060	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB05060	D006505	Compound::DB05060	Disease::MESH:D006505	DRUGBANK::treats::Compound:Disease
DB05061	D002318	Compound::DB05061	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB05061	D006949	Compound::DB05061	Disease::MESH:D006949	DRUGBANK::treats::Compound:Disease
DB05063	D008107	Compound::DB05063	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB05063	D006505	Compound::DB05063	Disease::MESH:D006505	DRUGBANK::treats::Compound:Disease
DB05063	D010300	Compound::DB05063	Disease::MESH:D010300	DRUGBANK::treats::Compound:Disease
DB05064	D003924	Compound::DB05064	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB05068	D014947	Compound::DB05068	Disease::MESH:D014947	DRUGBANK::treats::Compound:Disease
DB05069	D008268	Compound::DB05069	Disease::MESH:D008268	DRUGBANK::treats::Compound:Disease
DB05070	D001008	Compound::DB05070	Disease::MESH:D001008	DRUGBANK::treats::Compound:Disease
DB05070	D005764	Compound::DB05070	Disease::MESH:D005764	DRUGBANK::treats::Compound:Disease
DB05070	D008881	Compound::DB05070	Disease::MESH:D008881	DRUGBANK::treats::Compound:Disease
DB05070	D003027	Compound::DB05070	Disease::MESH:D003027	DRUGBANK::treats::Compound:Disease
DB05071	C565627	Compound::DB05071	Disease::MESH:C565627	DRUGBANK::treats::Compound:Disease
DB05071	D003967	Compound::DB05071	Disease::MESH:D003967	DRUGBANK::treats::Compound:Disease
DB05072	D001008	Compound::DB05072	Disease::MESH:D001008	DRUGBANK::treats::Compound:Disease
DB05072	D043183	Compound::DB05072	Disease::MESH:D043183	DRUGBANK::treats::Compound:Disease
DB05072	D014549	Compound::DB05072	Disease::MESH:D014549	DRUGBANK::treats::Compound:Disease
DB05075	D008268	Compound::DB05075	Disease::MESH:D008268	DRUGBANK::treats::Compound:Disease
DB05076	D008268	Compound::DB05076	Disease::MESH:D008268	DRUGBANK::treats::Compound:Disease
DB05077	D009765	Compound::DB05077	Disease::MESH:D009765	DRUGBANK::treats::Compound:Disease
DB05078	D001249	Compound::DB05078	Disease::MESH:D001249	DRUGBANK::treats::Compound:Disease
DB05079	D007319	Compound::DB05079	Disease::MESH:D007319	DRUGBANK::treats::Compound:Disease
DB05080	D006949	Compound::DB05080	Disease::MESH:D006949	DRUGBANK::treats::Compound:Disease
DB05080	D009765	Compound::DB05080	Disease::MESH:D009765	DRUGBANK::treats::Compound:Disease
DB05081	D011565	Compound::DB05081	Disease::MESH:D011565	DRUGBANK::treats::Compound:Disease
DB05081	D012874	Compound::DB05081	Disease::MESH:D012874	DRUGBANK::treats::Compound:Disease
DB05081	D010900	Compound::DB05081	Disease::MESH:D010900	DRUGBANK::treats::Compound:Disease
DB05082	D002526	Compound::DB05082	Disease::MESH:D002526	DRUGBANK::treats::Compound:Disease
DB05084	D015663	Compound::DB05084	Disease::MESH:D015663	DRUGBANK::treats::Compound:Disease
DB05085	D012559	Compound::DB05085	Disease::MESH:D012559	DRUGBANK::treats::Compound:Disease
DB05085	D011618	Compound::DB05085	Disease::MESH:D011618	DRUGBANK::treats::Compound:Disease
DB05087	D004827	Compound::DB05087	Disease::MESH:D004827	DRUGBANK::treats::Compound:Disease
DB05088	D008107	Compound::DB05088	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB05088	D011658	Compound::DB05088	Disease::MESH:D011658	DRUGBANK::treats::Compound:Disease
DB05089	D011471	Compound::DB05089	Disease::MESH:D011471	DRUGBANK::treats::Compound:Disease
DB05090	D000690	Compound::DB05090	Disease::MESH:D000690	DRUGBANK::treats::Compound:Disease
DB05090	D010300	Compound::DB05090	Disease::MESH:D010300	DRUGBANK::treats::Compound:Disease
DB05092	D009103	Compound::DB05092	Disease::MESH:D009103	DRUGBANK::treats::Compound:Disease
DB05093	D002318	Compound::DB05093	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB05093	D020521	Compound::DB05093	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB05096	D011618	Compound::DB05096	Disease::MESH:D011618	DRUGBANK::treats::Compound:Disease
DB05096	D012559	Compound::DB05096	Disease::MESH:D012559	DRUGBANK::treats::Compound:Disease
DB05097	D002277	Compound::DB05097	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05098	D008060	Compound::DB05098	Disease::MESH:D008060	DRUGBANK::treats::Compound:Disease
DB05098	D009765	Compound::DB05098	Disease::MESH:D009765	DRUGBANK::treats::Compound:Disease
DB05099	D020246	Compound::DB05099	Disease::MESH:D020246	DRUGBANK::treats::Compound:Disease
DB05099	D006976	Compound::DB05099	Disease::MESH:D006976	DRUGBANK::treats::Compound:Disease
DB05099	D005265	Compound::DB05099	Disease::MESH:D005265	DRUGBANK::treats::Compound:Disease
DB05100	D001932	Compound::DB05100	Disease::MESH:D001932	DRUGBANK::treats::Compound:Disease
DB05100	D008175	Compound::DB05100	Disease::MESH:D008175	DRUGBANK::treats::Compound:Disease
DB05100	D011471	Compound::DB05100	Disease::MESH:D011471	DRUGBANK::treats::Compound:Disease
DB05101	D018290	Compound::DB05101	Disease::MESH:D018290	DRUGBANK::treats::Compound:Disease
DB05101	D002277	Compound::DB05101	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05101	D015179	Compound::DB05101	Disease::MESH:D015179	DRUGBANK::treats::Compound:Disease
DB05101	D013274	Compound::DB05101	Disease::MESH:D013274	DRUGBANK::treats::Compound:Disease
DB05101	D008175	Compound::DB05101	Disease::MESH:D008175	DRUGBANK::treats::Compound:Disease
DB05102	D014777	Compound::DB05102	Disease::MESH:D014777	DRUGBANK::treats::Compound:Disease
DB05103	D008113	Compound::DB05103	Disease::MESH:D008113	DRUGBANK::treats::Compound:Disease
DB05103	D008175	Compound::DB05103	Disease::MESH:D008175	DRUGBANK::treats::Compound:Disease
DB05103	D008545	Compound::DB05103	Disease::MESH:D008545	DRUGBANK::treats::Compound:Disease
DB05103	D007938	Compound::DB05103	Disease::MESH:D007938	DRUGBANK::treats::Compound:Disease
DB05104	D043183	Compound::DB05104	Disease::MESH:D043183	DRUGBANK::treats::Compound:Disease
DB05106	D009103	Compound::DB05106	Disease::MESH:D009103	DRUGBANK::treats::Compound:Disease
DB05107	D003550	Compound::DB05107	Disease::MESH:D003550	DRUGBANK::treats::Compound:Disease
DB05107	D015658	Compound::DB05107	Disease::MESH:D015658	DRUGBANK::treats::Compound:Disease
DB05107	D008107	Compound::DB05107	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB05107	D006505	Compound::DB05107	Disease::MESH:D006505	DRUGBANK::treats::Compound:Disease
DB05107	D010284	Compound::DB05107	Disease::MESH:D010284	DRUGBANK::treats::Compound:Disease
DB05107	D008288	Compound::DB05107	Disease::MESH:D008288	DRUGBANK::treats::Compound:Disease
DB05108	D008107	Compound::DB05108	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB05108	D006505	Compound::DB05108	Disease::MESH:D006505	DRUGBANK::treats::Compound:Disease
DB05109	D012509	Compound::DB05109	Disease::MESH:D012509	DRUGBANK::treats::Compound:Disease
DB05109	D010051	Compound::DB05109	Disease::MESH:D010051	DRUGBANK::treats::Compound:Disease
DB05109	D002277	Compound::DB05109	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05109	D013274	Compound::DB05109	Disease::MESH:D013274	DRUGBANK::treats::Compound:Disease
DB05110	D015658	Compound::DB05110	Disease::MESH:D015658	DRUGBANK::treats::Compound:Disease
DB05111	D003424	Compound::DB05111	Disease::MESH:D003424	DRUGBANK::treats::Compound:Disease
DB05111	D011565	Compound::DB05111	Disease::MESH:D011565	DRUGBANK::treats::Compound:Disease
DB05113	D015179	Compound::DB05113	Disease::MESH:D015179	DRUGBANK::treats::Compound:Disease
DB05114	D008107	Compound::DB05114	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB05114	D006505	Compound::DB05114	Disease::MESH:D006505	DRUGBANK::treats::Compound:Disease
DB05114	D006528	Compound::DB05114	Disease::MESH:D006528	DRUGBANK::treats::Compound:Disease
DB05115	D003924	Compound::DB05115	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB05116	D015179	Compound::DB05116	Disease::MESH:D015179	DRUGBANK::treats::Compound:Disease
DB05117	D002277	Compound::DB05117	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05119	D050197	Compound::DB05119	Disease::MESH:D050197	DRUGBANK::treats::Compound:Disease
DB05119	D002318	Compound::DB05119	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB05120	D003924	Compound::DB05120	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB05121	D002277	Compound::DB05121	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05122	D001172	Compound::DB05122	Disease::MESH:D001172	DRUGBANK::treats::Compound:Disease
DB05123	D050197	Compound::DB05123	Disease::MESH:D050197	DRUGBANK::treats::Compound:Disease
DB05123	D002318	Compound::DB05123	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB05123	D006949	Compound::DB05123	Disease::MESH:D006949	DRUGBANK::treats::Compound:Disease
DB05124	D003324	Compound::DB05124	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB05125	D009103	Compound::DB05125	Disease::MESH:D009103	DRUGBANK::treats::Compound:Disease
DB05125	D001172	Compound::DB05125	Disease::MESH:D001172	DRUGBANK::treats::Compound:Disease
DB05126	D000690	Compound::DB05126	Disease::MESH:D000690	DRUGBANK::treats::Compound:Disease
DB05127	D008107	Compound::DB05127	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB05127	D006505	Compound::DB05127	Disease::MESH:D006505	DRUGBANK::treats::Compound:Disease
DB05128	D009181	Compound::DB05128	Disease::MESH:D009181	DRUGBANK::treats::Compound:Disease
DB05129	D008223	Compound::DB05129	Disease::MESH:D008223	DRUGBANK::treats::Compound:Disease
DB05129	D008228	Compound::DB05129	Disease::MESH:D008228	DRUGBANK::treats::Compound:Disease
DB05130	D007249	Compound::DB05130	Disease::MESH:D007249	DRUGBANK::treats::Compound:Disease
DB05131	D054556	Compound::DB05131	Disease::MESH:D054556	DRUGBANK::treats::Compound:Disease
DB05133	D000544	Compound::DB05133	Disease::MESH:D000544	DRUGBANK::treats::Compound:Disease
DB05133	D007249	Compound::DB05133	Disease::MESH:D007249	DRUGBANK::treats::Compound:Disease
DB05134	D007938	Compound::DB05134	Disease::MESH:D007938	DRUGBANK::treats::Compound:Disease
DB05135	D002056	Compound::DB05135	Disease::MESH:D002056	DRUGBANK::treats::Compound:Disease
DB05135	D007239	Compound::DB05135	Disease::MESH:D007239	DRUGBANK::treats::Compound:Disease
DB05136	D001943	Compound::DB05136	Disease::MESH:D001943	DRUGBANK::treats::Compound:Disease
DB05136	D002277	Compound::DB05136	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05136	D015658	Compound::DB05136	Disease::MESH:D015658	DRUGBANK::treats::Compound:Disease
DB05136	D008107	Compound::DB05136	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB05136	D006505	Compound::DB05136	Disease::MESH:D006505	DRUGBANK::treats::Compound:Disease
DB05138	D008268	Compound::DB05138	Disease::MESH:D008268	DRUGBANK::treats::Compound:Disease
DB05141	D002277	Compound::DB05141	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05142	D001008	Compound::DB05142	Disease::MESH:D001008	DRUGBANK::treats::Compound:Disease
DB05143	D002277	Compound::DB05143	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05144	D008288	Compound::DB05144	Disease::MESH:D008288	DRUGBANK::treats::Compound:Disease
DB05145	D003924	Compound::DB05145	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB05148	D001749	Compound::DB05148	Disease::MESH:D001749	DRUGBANK::treats::Compound:Disease
DB05149	D002277	Compound::DB05149	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05150	D000544	Compound::DB05150	Disease::MESH:D000544	DRUGBANK::treats::Compound:Disease
DB05152	D000544	Compound::DB05152	Disease::MESH:D000544	DRUGBANK::treats::Compound:Disease
DB05152	D012559	Compound::DB05152	Disease::MESH:D012559	DRUGBANK::treats::Compound:Disease
DB05152	D011618	Compound::DB05152	Disease::MESH:D011618	DRUGBANK::treats::Compound:Disease
DB05154	D014397	Compound::DB05154	Disease::MESH:D014397	DRUGBANK::treats::Compound:Disease
DB05154	D014376	Compound::DB05154	Disease::MESH:D014376	DRUGBANK::treats::Compound:Disease
DB05154	D055985	Compound::DB05154	Disease::MESH:D055985	DRUGBANK::treats::Compound:Disease
DB05154	D018088	Compound::DB05154	Disease::MESH:D018088	DRUGBANK::treats::Compound:Disease
DB05155	D010146	Compound::DB05155	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB05156	D000152	Compound::DB05156	Disease::MESH:D000152	DRUGBANK::treats::Compound:Disease
DB05156	D055623	Compound::DB05156	Disease::MESH:D055623	DRUGBANK::treats::Compound:Disease
DB05156	D002277	Compound::DB05156	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05156	D007642	Compound::DB05156	Disease::MESH:D007642	DRUGBANK::treats::Compound:Disease
DB05156	D012874	Compound::DB05156	Disease::MESH:D012874	DRUGBANK::treats::Compound:Disease
DB05156	D010900	Compound::DB05156	Disease::MESH:D010900	DRUGBANK::treats::Compound:Disease
DB05157	D002318	Compound::DB05157	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB05157	D015212	Compound::DB05157	Disease::MESH:D015212	DRUGBANK::treats::Compound:Disease
DB05157	D007249	Compound::DB05157	Disease::MESH:D007249	DRUGBANK::treats::Compound:Disease
DB05157	D011565	Compound::DB05157	Disease::MESH:D011565	DRUGBANK::treats::Compound:Disease
DB05157	D001172	Compound::DB05157	Disease::MESH:D001172	DRUGBANK::treats::Compound:Disease
DB05158	D002277	Compound::DB05158	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05159	D009103	Compound::DB05159	Disease::MESH:D009103	DRUGBANK::treats::Compound:Disease
DB05160	D011470	Compound::DB05160	Disease::MESH:D011470	DRUGBANK::treats::Compound:Disease
DB05160	D002277	Compound::DB05160	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05160	D011471	Compound::DB05160	Disease::MESH:D011471	DRUGBANK::treats::Compound:Disease
DB05160	D011469	Compound::DB05160	Disease::MESH:D011469	DRUGBANK::treats::Compound:Disease
DB05161	D007249	Compound::DB05161	Disease::MESH:D007249	DRUGBANK::treats::Compound:Disease
DB05163	D007246	Compound::DB05163	Disease::MESH:D007246	DRUGBANK::treats::Compound:Disease
DB05164	D007938	Compound::DB05164	Disease::MESH:D007938	DRUGBANK::treats::Compound:Disease
DB05165	D002277	Compound::DB05165	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05166	D003924	Compound::DB05166	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB05167	D008107	Compound::DB05167	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB05167	D006505	Compound::DB05167	Disease::MESH:D006505	DRUGBANK::treats::Compound:Disease
DB05169	D002277	Compound::DB05169	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05169	D007938	Compound::DB05169	Disease::MESH:D007938	DRUGBANK::treats::Compound:Disease
DB05170	D002277	Compound::DB05170	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05171	D000544	Compound::DB05171	Disease::MESH:D000544	DRUGBANK::treats::Compound:Disease
DB05172	D010146	Compound::DB05172	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB05173	D002277	Compound::DB05173	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB05174	D012874	Compound::DB05174	Disease::MESH:D012874	DRUGBANK::treats::Compound:Disease
DB05174	D010900	Compound::DB05174	Disease::MESH:D010900	DRUGBANK::treats::Compound:Disease
DB05177	D009203	Compound::DB05177	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB05178	D010300	Compound::DB05178	Disease::MESH:D010300	DRUGBANK::treats::Compound:Disease
DB05179	D010300	Compound::DB05179	Disease::MESH:D010300	DRUGBANK::treats::Compound:Disease
DB05180	D000544	Compound::DB05180	Disease::MESH:D000544	DRUGBANK::treats::Compound:Disease
DB05180	D001289	Compound::DB05180	Disease::MESH:D001289	DRUGBANK::treats::Compound:Disease
DB05180	D003704	Compound::DB05180	Disease::MESH:D003704	DRUGBANK::treats::Compound:Disease
DB05180	D012559	Compound::DB05180	Disease::MESH:D012559	DRUGBANK::treats::Compound:Disease
DB05180	D011618	Compound::DB05180	Disease::MESH:D011618	DRUGBANK::treats::Compound:Disease
DB05181	D014777	Compound::DB05181	Disease::MESH:D014777	DRUGBANK::treats::Compound:Disease
DB05182	D007680	Compound::DB05182	Disease::MESH:D007680	DRUGBANK::treats::Compound:Disease
DB05182	D008545	Compound::DB05182	Disease::MESH:D008545	DRUGBANK::treats::Compound:Disease
DB05183	D007249	Compound::DB05183	Disease::MESH:D007249	DRUGBANK::treats::Compound:Disease
DB05184	D007938	Compound::DB05184	Disease::MESH:D007938	DRUGBANK::treats::Compound:Disease
DB05186	D001424	Compound::DB05186	Disease::MESH:D001424	DRUGBANK::treats::Compound:Disease
DB05186	D014376	Compound::DB05186	Disease::MESH:D014376	DRUGBANK::treats::Compound:Disease
DB05187	D050197	Compound::DB05187	Disease::MESH:D050197	DRUGBANK::treats::Compound:Disease
DB05187	D003924	Compound::DB05187	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB05188	D009765	Compound::DB05188	Disease::MESH:D009765	DRUGBANK::treats::Compound:Disease
DB05189	D002277	Compound::DB05189	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
